outer_fold,linear,tree,run,games,accuracy,roc_auc,log_loss,confidence_55_games,confidence_55_wins,confidence_55_accuracy,confidence_55_lcb,confidence_60_games,confidence_60_wins,confidence_60_accuracy,confidence_60_lcb,score,folds,fold_60_std,worst_fold_60_lcb,robust_score,eligible,guardrails
1,0.4,0.05,0.5499999999999999,368,0.5625,0.5618377758324026,0.6920970666402352,272,154,0.5661764705882353,0.5067606746016305,177,103,0.5819209039548022,0.5082696689141968,2.6824712696800908,2,0.022105801175568596,0.45806952309152443,3.096329190420478,False,False
1,0.4,0.1,0.5,368,0.5625,0.5627735683883237,0.6884532755590363,266,153,0.575187969924812,0.5151278231962418,157,91,0.5796178343949044,0.501405628781052,2.66439175372514,2,0.012102014294996744,0.4593724052942849,3.099560130429431,False,False
1,0.4,0.15000000000000002,0.44999999999999996,368,0.5679347826086957,0.5635282398043892,0.6853445101103464,259,150,0.5791505791505791,0.5182971286861219,145,87,0.6,0.5186721991701244,2.7385624518076064,2,0.0027587519025875085,0.4818046137128726,3.2148495617153037,False,False
1,0.4,0.2,0.39999999999999997,368,0.5760869565217391,0.5642829112204546,0.6827430292279761,245,142,0.5795918367346938,0.5170182099682822,131,80,0.6106870229007634,0.5251726059475306,2.7656622925832934,2,0.019930069930069905,0.47048971538288953,3.196291868106043,False,False
1,0.4,0.25,0.35,368,0.5815217391304348,0.5657318803393002,0.680626280219487,233,134,0.575107296137339,0.5109206769177369,117,71,0.6068376068376068,0.5162846404246421,2.7259578945002847,2,0.041228070175438614,0.4410321465469486,3.084533900696356,False,False
1,0.4,0.30000000000000004,0.29999999999999993,368,0.5842391304347826,0.5681468288707097,0.678976073987855,215,127,0.5906976744186047,0.5239388758470106,97,61,0.6288659793814433,0.52953581425912,2.793578792834089,2,0.009148936170212785,0.48150195022393577,3.256782870717599,False,True
1,0.4,0.35000000000000003,0.24999999999999994,368,0.592391304347826,0.5690826214266308,0.6777779754039333,196,120,0.6122448979591837,0.5424982099941851,75,46,0.6133333333333333,0.5001726873212743,2.6968364114960504,2,0.002136752136752129,0.4486417029674348,3.141204610189981,False,True
1,0.4,0.4,0.19999999999999996,368,0.5815217391304348,0.5705617774021192,0.677020853394352,177,109,0.615819209039548,0.5424235218714597,60,36,0.6,0.47365824394206846,2.589125208007586,2,0.0267857142857143,0.390704789856154,2.926258569292311,False,True
1,0.4,0.45,0.14999999999999997,368,0.5733695652173914,0.5731276602167417,0.6766965539057184,165,102,0.6181818181818182,0.5421606295799133,37,23,0.6216216216216216,0.4610014255281996,2.537439232020069,2,0.02833333333333332,0.3195073356553728,2.800279901008775,False,False
1,0.4,0.5,0.09999999999999998,368,0.5815217391304348,0.5757237298880067,0.6767996712281676,163,104,0.6380368098159509,0.5618671531800536,21,16,0.7619047619047619,0.5490841802765406,2.9118654068330714,2,0.05555555555555558,0.20765495512648788,3.008409250848448,False,True
1,0.45,0.05,0.5,368,0.5597826086956522,0.5630150632414647,0.6883455021653697,265,152,0.5735849056603773,0.5134056256118162,157,91,0.5796178343949044,0.501405628781052,2.6622200810145196,2,0.012102014294996744,0.4593724052942849,3.097388457718811,False,False
1,0.45,0.1,0.45000000000000007,368,0.5679347826086957,0.5641923506505268,0.6852561886851379,257,149,0.5797665369649806,0.5186784867137884,146,88,0.6027397260273972,0.5217108448064934,2.751315289919632,2,0.0,0.48807204465405674,3.2393873345736885,False,False
1,0.45,0.15000000000000002,0.4,368,0.5706521739130435,0.5647960877833792,0.682673504959855,242,140,0.5785123966942148,0.5155460682531842,129,80,0.6201550387596899,0.5340714109410819,2.7988662721431634,2,0.02031250000000001,0.47855778499746787,3.2367990571406313,False,False
1,0.45,0.2,0.35000000000000003,368,0.5760869565217391,0.56630543061551,0.680575029546116,231,133,0.5757575757575758,0.5112947632068697,116,71,0.6120689655172413,0.5211597659068572,2.7449278414140763,2,0.03642581028843295,0.4493425547283663,3.121418775565577,False,False
1,0.45,0.25,0.30000000000000004,368,0.5896739130434783,0.5676940260210704,0.6789426901256596,214,128,0.5981308411214953,0.531270563509734,95,60,0.631578947368421,0.5312293801072515,2.808642536328625,2,0.014406028368794344,0.4742630844397632,3.2540935640307995,False,True
1,0.45,0.30000000000000004,0.25,368,0.5896739130434783,0.568992060856703,0.6777621577291673,194,118,0.6082474226804123,0.5380920048161364,75,47,0.6266666666666667,0.5135475597239507,2.7453622130318127,2,0.0049786628733997085,0.4610014255281996,3.196406312813213,False,True
1,0.45,0.35000000000000003,0.2,368,0.5760869565217391,0.5698071059860537,0.6770223999587491,175,108,0.6171428571428571,0.5433406546541516,61,37,0.6065573770491803,0.4811702438560874,2.6187766731869155,2,0.03246753246753248,0.390704789856154,2.9445463981080047,False,True
1,0.45,0.4,0.15000000000000002,368,0.5760869565217391,0.5724031756573188,0.6767153566158673,166,102,0.6144578313253012,0.5386223427031571,39,23,0.5897435897435898,0.4341834847334491,2.4269515543153233,2,0.03846153846153849,0.29143432431832045,2.6414628017105666,False,True
1,0.45,0.45,0.10000000000000003,368,0.5869565217391305,0.5761463458810034,0.6768357134040024,164,105,0.6402439024390244,0.5643552797156297,21,15,0.7142857142857143,0.5004322617716241,2.720952392233453,2,0.13235294117647056,0.15003570882017145,2.606282218700683,False,True
1,0.45,0.5,0.050000000000000044,368,0.5760869565217391,0.5749388716152988,0.6773807579279544,173,110,0.6358381502890174,0.5619033686518206,13,10,0.7692307692307693,0.49743126004873084,2.7038513100500907,2,0.15909090909090912,0.09452865480086611,2.4801981466691383,False,True
1,0.5,0.05,0.45,368,0.5706521739130435,0.5637999215141728,0.6851801911523462,256,149,0.58203125,0.520834447189798,147,88,0.5986394557823129,0.5178620118079809,2.738516867428113,2,0.0040725657164013,0.4807563154549811,3.2111280514502916,False,False
1,0.5,0.1,0.4,368,0.5733695652173914,0.5653092643463036,0.6826161020020473,241,139,0.5767634854771784,0.5136596980167328,130,80,0.6153846153846154,0.5295835084683116,2.7797372038369392,2,0.015384615384615385,0.47855778499746787,3.2275257580651764,False,False
1,0.5,0.15000000000000002,0.35,368,0.5788043478260869,0.5667582334651493,0.6805357344928872,227,132,0.5814977973568282,0.5164882891232973,114,71,0.6228070175438597,0.5312004830192322,2.790971413906411,2,0.03294334975369456,0.45877362113703657,3.183858335536058,False,False
1,0.5,0.2,0.3,368,0.5896739130434783,0.5670601020315754,0.6789211298744379,212,126,0.5943396226415094,0.5271321152089673,94,60,0.6382978723404256,0.5375033271840058,2.8294140111882715,2,0.007699275362318847,0.4859983314918479,3.3000137919554815,False,False
1,0.5,0.25,0.25,368,0.5815217391304348,0.5681770157273524,0.6777580628990126,193,117,0.6062176165803109,0.5358573049288043,76,48,0.631578947368421,0.5192485688815169,2.7640574204193626,2,0.0,0.4728367282426011,3.2368941486619636,False,True
1,0.5,0.30000000000000004,0.19999999999999996,368,0.5625,0.5698674796993389,0.6770355980518584,171,104,0.6081871345029239,0.533412176241959,58,35,0.603448275862069,0.47492982807449885,2.5811846128393845,2,0.030952380952380953,0.390704789856154,2.9099846407907766,False,False
1,0.5,0.35000000000000003,0.14999999999999997,368,0.5760869565217391,0.5726446705104598,0.6767457677554425,166,102,0.6144578313253012,0.5386223427031571,40,24,0.6,0.44595619827393507,2.4741087747052948,2,0.02197802197802201,0.3259026690286935,2.756055399777944,False,True
1,0.5,0.4,0.09999999999999998,368,0.5869565217391305,0.5752709270383676,0.6768833483945815,166,106,0.6385542168674698,0.5630995929720713,21,15,0.7142857142857143,0.5004322617716241,2.719424552838988,2,0.033333333333333326,0.2999883213415286,2.95274620751385,False,True
1,0.55,0.05,0.39999999999999997,368,0.5706521739130435,0.5655507591994446,0.6825707926028126,240,138,0.575,0.5117587678255439,129,79,0.6124031007751938,0.5262377936886841,2.76399144660216,2,0.018509615384615374,0.4714498650454971,3.1984220808784265,False,False
1,0.55,0.1,0.35,368,0.5842391304347826,0.5664865517553657,0.6805083727569565,223,130,0.5829596412556054,0.5173736164925941,111,69,0.6216216216216216,0.528758121912598,2.7830982212051607,2,0.03513337670787248,0.4509418238445375,3.1637732916339534,False,False
1,0.55,0.15000000000000002,0.29999999999999993,368,0.5896739130434783,0.5672412231714311,0.6789113760806795,209,123,0.5885167464114832,0.5207873385167252,93,59,0.6344086021505376,0.5330090301523666,2.8051483334701803,2,0.011805555555555569,0.4762967000646754,3.2578339224237443,False,False
1,0.55,0.2,0.24999999999999994,368,0.5788043478260869,0.5683581368672079,0.6777656786929311,195,119,0.6102564102564103,0.5403055417910309,76,48,0.631578947368421,0.5192485688815169,2.768014992203892,2,0.0,0.4728367282426011,3.240851720446493,False,True
1,0.55,0.25,0.19999999999999996,368,0.5652173913043478,0.5702900956923355,0.6770604402446677,170,102,0.6,0.5249309239749735,56,33,0.5892857142857143,0.45877362113703657,2.508743827442756,2,0.01785714285714285,0.390704789856154,2.8637343315846246,False,False
1,0.55,0.30000000000000004,0.1499999999999999,368,0.5760869565217391,0.5727654179370303,0.676787784615188,164,102,0.6219512195121951,0.545747051865023,40,23,0.575,0.4219480043605999,2.3852285290698423,2,0.0027472527472527375,0.3259026690286935,2.7056366926040303,False,True
1,0.55,0.35000000000000003,0.09999999999999992,368,0.5869565217391305,0.5765387750173574,0.6769425782057789,169,108,0.6390532544378699,0.5642944838720582,21,15,0.7142857142857143,0.5004322617716241,2.7209879521704323,2,0.17307692307692307,0.2152125268244419,2.590046632841028,False,True
1,0.6000000000000001,0.05,0.3499999999999999,368,0.5815217391304348,0.5660639357623691,0.6804929254156225,223,131,0.5874439461883408,0.5218811635459669,111,69,0.6216216216216216,0.528758121912598,2.786938594668032,2,0.03513337670787248,0.4509418238445375,3.167613665096824,False,False
1,0.6000000000000001,0.1,0.29999999999999993,368,0.5842391304347826,0.5671506626015034,0.6789134148729931,212,125,0.589622641509434,0.5223834427805375,94,59,0.6276595744680851,0.5267247800539883,2.7804929048892997,2,0.018568840579710144,0.4645658371764493,3.2079210609063287,False,False
1,0.6000000000000001,0.15000000000000002,0.2499999999999999,368,0.5706521739130435,0.5683279500105654,0.6777849961046741,193,116,0.6010362694300518,0.5306267869189346,75,46,0.6133333333333333,0.5001726873212743,2.6803893567688757,2,0.002136752136752129,0.4486417029674348,3.124757555462806,False,False
1,0.6000000000000001,0.2,0.1999999999999999,368,0.5625,0.5711051408216862,0.6770969222825574,172,104,0.6046511627906976,0.5300620462849593,56,33,0.5892857142857143,0.45877362113703657,2.5135686886231,2,0.01785714285714285,0.390704789856154,2.8685591927649687,False,False
1,0.6000000000000001,0.25,0.1499999999999999,368,0.5788043478260869,0.573097473360099,0.6768414076469922,168,105,0.625,0.5497668160274497,39,23,0.5897435897435898,0.4341834847334491,2.4388225850050946,2,0.04583333333333334,0.3011663015105079,2.648322219848936,False,True
1,0.6000000000000001,0.30000000000000004,0.09999999999999987,368,0.5788043478260869,0.5778669967096326,0.677013408017602,172,109,0.6337209302325582,0.5595281061967514,23,16,0.6956521739130435,0.4913387093942739,2.6786012307484337,2,0.20634920634920634,0.188775429471914,2.4546782475219353,False,True
1,0.65,0.05,0.3,368,0.5788043478260869,0.5672412231714311,0.6789272356338462,211,125,0.5924170616113744,0.5250357059304523,90,57,0.6333333333333333,0.530221128924694,2.7960680110191056,2,0.02746165264720435,0.4557879659331909,3.196932671657888,False,False
1,0.65,0.1,0.24999999999999997,368,0.5679347826086957,0.5682675762972802,0.6778160093226829,193,116,0.6010362694300518,0.5306267869189346,76,47,0.618421052631579,0.5060154789314373,2.7031927301910708,2,0.023215523215523226,0.4348568313132931,3.0916185150733178,False,False
1,0.65,0.15000000000000002,0.19999999999999996,368,0.5625,0.570652337972047,0.6771450430740902,173,103,0.5953757225433526,0.5209330284862886,56,33,0.5892857142857143,0.45877362113703657,2.504294205811231,2,0.01785714285714285,0.390704789856154,2.8592847099530996,False,False
1,0.65,0.2,0.14999999999999997,368,0.5869565217391305,0.5727654179370303,0.6769066404610342,173,109,0.630057803468208,0.5560188895622248,39,23,0.5897435897435898,0.4341834847334491,2.4465924301327493,2,0.02309782608695654,0.3317819560677652,2.7321787340266015,False,True
1,0.65,0.25,0.09999999999999998,368,0.5733695652173914,0.5774443807166361,0.6770958461899084,169,107,0.6331360946745562,0.5582650628013236,23,16,0.6956521739130435,0.4913387093942739,2.6761079583989065,2,0.20634920634920634,0.188775429471914,2.452184975172408,False,False
1,0.7000000000000001,0.05,0.24999999999999994,368,0.5733695652173914,0.567724212877713,0.6778587157154993,196,118,0.6020408163265306,0.5321859982700713,77,48,0.6233766233766234,0.511725974706673,2.7285093308604553,2,0.03760162601626016,0.4219996966427768,3.075305775470712,False,False
1,0.7000000000000001,0.1,0.19999999999999993,368,0.5625,0.5696561717028406,0.6772048046847737,173,105,0.6069364161849711,0.532586804400314,58,35,0.603448275862069,0.47492982807449885,2.5802620072722062,2,0.017241379310344862,0.4073752847851524,2.9531545334366687,False,False
1,0.7000000000000001,0.15000000000000002,0.1499999999999999,368,0.5842391304347826,0.572705044223745,0.67698348982797,171,108,0.631578947368421,0.5571272338149912,41,25,0.6097560975609756,0.45726583898692563,2.53945323115118,2,0.02870813397129185,0.3627555146516011,2.8447924778601976,False,True
1,0.7000000000000001,0.2,0.09999999999999992,368,0.5788043478260869,0.5772632595767803,0.6771899042733212,173,108,0.6242774566473989,0.5501450886306932,23,16,0.6956521739130435,0.4913387093942739,2.6690017927913763,2,0.20634920634920634,0.188775429471914,2.445078809564878,False,True
1,0.75,0.05,0.2,368,0.5625,0.5696863585594832,0.6772762123357916,174,106,0.6091954022988506,0.5350849234392719,58,35,0.603448275862069,0.47492982807449885,2.5827549008379536,2,0.017241379310344862,0.4073752847851524,2.9556474270024164,False,False
1,0.75,0.1,0.15,368,0.5842391304347826,0.5728559785069581,0.6770719656861847,172,109,0.6337209302325582,0.5595281061967514,41,25,0.6097560975609756,0.45726583898692563,2.5418816886462614,2,0.02870813397129185,0.3627555146516011,2.847220935355279,False,True
1,0.75,0.15000000000000002,0.09999999999999998,368,0.5815217391304348,0.576961391010354,0.6772955970254168,177,112,0.632768361581921,0.5596328171769803,24,17,0.7083333333333334,0.5083193634129031,2.7468439165527028,2,0.17857142857142855,0.2365895936154873,2.626290653025333,False,True
1,0.8,0.05,0.14999999999999997,368,0.5978260869565217,0.5731578470733842,0.6771720811541653,170,108,0.6352941176470588,0.5606872415745565,40,25,0.625,0.4703216005453191,2.598051799038319,2,0.04385964912280699,0.3627555146516011,2.8730880154443064,False,True
1,0.8,0.1,0.09999999999999995,368,0.5815217391304348,0.5763274670208591,0.6774129424322806,178,112,0.6292134831460674,0.5562252733268694,22,15,0.6818181818181818,0.4731822278283934,2.6026741840863314,2,0.16666666666666669,0.2365895936154873,2.5059304443684853,False,True
1,0.8500000000000001,0.05,0.09999999999999991,368,0.5788043478260869,0.5762369064509313,0.6775419617355556,179,112,0.6256983240223464,0.5528601776105336,21,14,0.6666666666666666,0.45373075657210293,2.5209067530523313,2,0.15909090909090912,0.2365895936154873,2.4393145284860003,False,True
2,0.05,0.05,0.8999999999999999,1238,0.5274636510500808,0.5325015677257525,0.7443343188678123,992,534,0.5383064516129032,0.5071946418713372,767,417,0.5436766623207301,0.5082957840637887,2.656754114880672,3,0.04015329147137447,0.45317584491233737,3.0296233768502603,True,False
2,0.05,0.1,0.85,1238,0.5266558966074314,0.5327236622073579,0.7368966962273932,983,532,0.5412004069175992,0.509949450244186,748,409,0.5467914438502673,0.5109677167097729,2.6715892558214924,3,0.04025598451246367,0.4529261118014093,3.044003398597974,True,False
2,0.05,0.15000000000000002,0.7999999999999999,1238,0.5250403877221325,0.5330946906354515,0.7302928082993135,967,521,0.5387797311271976,0.5072683856799993,722,393,0.5443213296398892,0.5078540060256195,2.6575623328576765,3,0.040534195820498296,0.45435578188372705,3.030849723100407,True,False
2,0.05,0.2,0.75,1238,0.5258481421647819,0.5333716555183947,0.7244064879661859,952,510,0.5357142857142857,0.5039532960631927,700,382,0.5457142857142857,0.5086793483849621,2.658970517098279,3,0.04308713477460173,0.45043282918686717,3.0232290767359427,True,False
2,0.05,0.25,0.7,1238,0.5282714054927302,0.5336094272575251,0.7191532592149317,942,506,0.5371549893842887,0.5052266085201984,673,365,0.5423476968796433,0.504573053046894,2.6454252781405923,3,0.043599071093490746,0.4422983432334619,3.0005254791870724,True,False
2,0.05,0.30000000000000004,0.6499999999999999,1238,0.5266558966074314,0.5339830685618729,0.7144691673651714,928,497,0.5355603448275862,0.5033910086289797,634,345,0.5441640378548895,0.5052454076008022,2.6470049054492026,3,0.04335386879743997,0.4450757970067437,3.0053729648610665,True,False
2,0.05,0.35000000000000003,0.5999999999999999,1238,0.5274636510500808,0.534257420568562,0.7103043835820202,905,489,0.5403314917127072,0.5077591121141977,593,329,0.554806070826307,0.5145794062699042,2.689785816857995,3,0.04003539179382899,0.45600033655357025,3.0657153698239075,True,False
2,0.05,0.4,0.5499999999999999,1238,0.5323101777059773,0.5347721571906354,0.7066192714928369,886,476,0.5372460496613995,0.5043235366759965,547,302,0.5521023765996343,0.5102093381719415,2.670730717763581,3,0.04794292095147865,0.4446756136179575,3.019520489478581,True,False
2,0.05,0.45,0.49999999999999994,1238,0.5339256865912763,0.5355481814381271,0.7033818330091042,866,466,0.5381062355658198,0.5048060183612708,516,283,0.5484496124031008,0.5053099508943635,2.6528190470865973,3,0.05471408556876095,0.4344978319405692,2.9778887078896448,True,False
2,0.05,0.5,0.44999999999999996,1238,0.5355411954765751,0.5361439172240803,0.7005659782504414,836,452,0.5406698564593302,0.5067789630266436,466,262,0.5622317596566524,0.5168599529217107,2.702056993325937,3,0.05369985043611015,0.45616032838699344,3.05081762084071,True,False
2,0.05,0.55,0.3999999999999999,1238,0.5379644588045234,0.5367762332775919,0.6981503142450659,805,440,0.546583850931677,0.5120534273541376,421,234,0.5558194774346793,0.5080634111861843,2.673302770994044,3,0.06774245953330243,0.4320228605025087,2.9698407124299475,True,False
2,0.05,0.6000000000000001,0.34999999999999987,1238,0.537156704361874,0.5375130643812709,0.6961172747228822,752,412,0.5478723404255319,0.5121459632023274,370,203,0.5486486486486486,0.49770141301565385,2.6324134205071226,3,0.07504360534307303,0.4226063199448908,2.9049325297658672,True,True
2,0.05,0.65,0.29999999999999993,1238,0.5387722132471728,0.5381088001672241,0.6944524827514007,702,386,0.5498575498575499,0.5128821115809414,314,174,0.554140127388535,0.4988356778333246,2.6385214090635616,3,0.08138020022502951,0.4068499737205518,2.8826109823340547,True,True
2,0.05,0.7000000000000001,0.2499999999999999,1238,0.5395799676898223,0.5388665342809364,0.6931442777608912,663,369,0.5565610859728507,0.5185271774177326,257,136,0.5291828793774319,0.4681761061254282,2.5221787001895124,3,0.0580604817379263,0.37734812427246284,2.783405860986123,True,True
2,0.05,0.75,0.19999999999999996,1238,0.5452342487883683,0.5393603678929766,0.6921833623636062,616,344,0.5584415584415584,0.5189847059979096,209,112,0.5358851674641149,0.4682340944152572,2.524339371311784,3,0.06889527348957142,0.383176074674878,2.769724899007519,True,True
2,0.05,0.8,0.1499999999999999,1238,0.5476575121163166,0.5400397157190635,0.6915625392624057,569,316,0.5553602811950791,0.5142933341931888,160,87,0.54375,0.466448820297763,2.5133195246707425,3,0.10755403360806803,0.3747376923069333,2.6729491497615396,True,True
2,0.05,0.8500000000000001,0.09999999999999987,1238,0.5395799676898223,0.540567516722408,0.6912765181983529,521,287,0.5508637236084453,0.507934550496193,113,62,0.5486725663716814,0.4568262460353993,2.4670704795528065,3,0.08297175779829696,0.3654621629703245,2.6665891269265374,False,True
2,0.1,0.05,0.85,1238,0.5266558966074314,0.5327576295986622,0.7370546018546295,985,532,0.5401015228426396,0.5088810525124589,749,409,0.5460614152202937,0.5102605350667296,2.6676707406095366,3,0.04084002871882868,0.4512778042265541,3.0372684873984332,True,False
2,0.1,0.1,0.8,1238,0.5274636510500808,0.5330554974916388,0.7304281217655312,968,522,0.5392561983471075,0.5077616006760487,724,394,0.5441988950276243,0.5077818933346399,2.65821292911901,3,0.040478504667751346,0.4508609814883883,3.0281169012718956,True,False
2,0.1,0.15000000000000002,0.75,1238,0.5258481421647819,0.5333585911371238,0.7245232192354845,954,513,0.5377358490566038,0.5060094693165106,698,381,0.5458452722063037,0.508757415182008,2.661311691971539,3,0.041718585357209355,0.4485701937049575,3.026444714962078,True,False
2,0.1,0.2,0.7,1238,0.5274636510500808,0.5337008779264214,0.7192542765483158,941,505,0.536663124335813,0.5047174593301009,674,365,0.5415430267062314,0.5037959249799447,2.6416532975281597,3,0.04115549975557205,0.4444322625285866,3.0037745605456023,True,False
2,0.1,0.25,0.65,1238,0.5290791599353797,0.5340405518394649,0.7145565997199862,924,498,0.538961038961039,0.5067243215666223,638,347,0.5438871473354232,0.5050905867047859,2.650203345980684,3,0.040899606365850924,0.4489167835544375,3.0173209168034196,True,False
2,0.1,0.30000000000000004,0.6,1238,0.5250403877221325,0.534432483277592,0.7103798554630143,903,487,0.5393133997785161,0.5067039733652214,595,325,0.5462184873949579,0.5060453410416146,2.654147188966781,3,0.03762474549003363,0.4500254816680413,3.028923179654755,True,False
2,0.1,0.35000000000000003,0.55,1238,0.5331179321486268,0.5347564799331104,0.7066840486273566,885,475,0.536723163841808,0.5037817664948233,552,303,0.5489130434782609,0.507205805328311,2.6583187084922546,3,0.04457749022244051,0.44487297817533095,3.0140367062227047,True,False
2,0.1,0.4,0.5,1238,0.5323101777059773,0.5354410535117057,0.7034369171132044,861,462,0.5365853658536586,0.503187733971342,515,283,0.5495145631067961,0.506334068738165,2.6549309770960683,3,0.05347514088168012,0.4389679370789689,2.986948632411677,True,False
2,0.1,0.45,0.45,1238,0.537156704361874,0.5361099498327759,0.700612171064275,830,451,0.5433734939759036,0.5093631622446473,464,262,0.5646551724137931,0.5191933464914326,2.71427843981973,3,0.05537553660254137,0.45616032838699344,3.0596876950016405,True,False
2,0.1,0.5,0.4,1238,0.5387722132471728,0.5369904891304348,0.6981882621496629,798,440,0.5513784461152882,0.5167061922246131,425,237,0.5576470588235294,0.5101198138987139,2.6863993847781007,3,0.06274189780797507,0.44021971705433516,3.0011353062164856,True,False
2,0.1,0.55,0.35,1238,0.5387722132471728,0.5375627090301003,0.6961475006041213,754,415,0.5503978779840849,0.5147238607439014,374,206,0.5508021390374331,0.5001275470666956,2.6450278042483246,3,0.07375834245926717,0.41799165400572424,2.9155027733355143,True,True
2,0.1,0.6000000000000001,0.29999999999999993,1238,0.5436187399030694,0.5380434782608696,0.6944754092041385,706,387,0.5481586402266289,0.511285249429513,312,171,0.5480769230769231,0.492601422742137,2.6129326500161083,3,0.08574361230238228,0.3954375003500976,2.8368829257614414,True,True
2,0.1,0.65,0.25,1238,0.5436187399030694,0.5388639214046823,0.6931602442337086,660,367,0.556060606060606,0.5179387165695392,258,137,0.5310077519379846,0.47010477066365763,2.530108674779447,3,0.06713786297389897,0.37060186643725185,2.7664348152689007,True,True
2,0.1,0.7000000000000001,0.19999999999999996,1238,0.5428109854604201,0.5397313963210703,0.6921926379432221,612,341,0.5571895424836601,0.5175999395920915,210,112,0.5333333333333333,0.46586469181070445,2.5131017952346695,3,0.06643312377205968,0.39077208862410456,2.7710076363146547,True,True
2,0.1,0.75,0.15000000000000002,1238,0.5411954765751211,0.540465614548495,0.69156533223238,571,317,0.5551663747810858,0.5141711265256006,161,86,0.5341614906832298,0.45721002180161946,2.475076926965175,3,0.11339128187824696,0.36038786252396654,2.6086822257326476,True,True
2,0.1,0.8,0.09999999999999998,1238,0.5387722132471728,0.5408732232441471,0.6912729831409997,524,289,0.5515267175572519,0.5087217324994634,109,60,0.5504587155963303,0.45694046930826504,2.4682454227270023,3,0.07220665520159196,0.3654621629703245,2.689294275294143,False,True
2,0.15000000000000002,0.05,0.7999999999999999,1238,0.5274636510500808,0.5329457566889633,0.7305937929089796,972,523,0.5380658436213992,0.5066350967774897,726,396,0.5454545454545454,0.5090893443199876,2.6622501726923495,3,0.04275967803095482,0.4473690337033356,3.0240998503337755,True,False
2,0.15000000000000002,0.1,0.75,1238,0.5282714054927302,0.533392558528428,0.724668438956639,957,513,0.5360501567398119,0.5043724670591666,701,378,0.5392296718972895,0.5022159462529343,2.6339746129366506,3,0.036994869586759786,0.44686608875047257,3.006850962513604,True,False
2,0.15000000000000002,0.15000000000000002,0.7,1238,0.5274636510500808,0.5337400710702341,0.719382280694163,944,509,0.5391949152542372,0.507302033645522,673,368,0.5468053491827637,0.5090352936460378,2.6651815036219273,3,0.04272868121451488,0.44984341826549223,3.02956755945839,True,False
2,0.15000000000000002,0.2,0.6499999999999999,1238,0.5274636510500808,0.5341398411371238,0.714669789889814,926,499,0.5388768898488121,0.5066749615383018,636,346,0.5440251572327044,0.5051677050889892,2.6501465064674488,3,0.037900546580836615,0.4509105350903168,3.0252559483960924,True,False
2,0.15000000000000002,0.25,0.6,1238,0.5323101777059773,0.5345892558528428,0.7104800657947427,900,483,0.5366666666666666,0.5040010458968035,602,327,0.5431893687707641,0.5032483935656208,2.641737419297386,3,0.040458743337983855,0.448268482897422,3.0090884155188404,True,False
2,0.15000000000000002,0.30000000000000004,0.5499999999999999,1238,0.529886914378029,0.5349628971571907,0.7067727108411374,882,473,0.536281179138322,0.503283574257072,551,301,0.5462794918330308,0.504531803064667,2.6465224963702756,3,0.04708771580749994,0.4446756136179575,2.997022678373233,True,False
2,0.15000000000000002,0.35000000000000003,0.49999999999999994,1238,0.5339256865912763,0.5357101797658863,0.7035151676752452,859,463,0.5389988358556461,0.5055637375237391,519,287,0.5529865125240848,0.509977853188537,2.6722703079908587,3,0.04870582119679585,0.44132093952605067,3.016179605123318,True,False
2,0.15000000000000002,0.4,0.44999999999999996,1238,0.5379644588045234,0.5361569816053512,0.7006809235120071,823,446,0.5419198055893074,0.5077632709071352,467,263,0.563169164882227,0.5178490778147118,2.7074633837060906,3,0.05628263028529212,0.4531753678270283,3.0480734909625347,True,False
2,0.15000000000000002,0.45,0.39999999999999997,1238,0.5395799676898223,0.5371237458193979,0.6982482574576928,794,436,0.5491183879093199,0.5143538234040292,420,234,0.5571428571428572,0.5093320832127177,2.6810856220471457,3,0.056982909507555905,0.44021971705433516,3.007339520086369,True,False
2,0.15000000000000002,0.5,0.35,1238,0.5420032310177706,0.5375600961538461,0.6961993431635582,751,412,0.5486018641810919,0.5128529735015379,370,202,0.5459459459459459,0.4950007186648789,2.6232846545780495,3,0.06803039826300347,0.41732951901522114,2.9045533770672636,True,True
2,0.15000000000000002,0.55,0.29999999999999993,1238,0.5460420032310178,0.5378213837792643,0.6945195930576663,708,388,0.5480225988700564,0.5112011866907543,314,172,0.5477707006369427,0.4924723691850241,2.6127415605993005,3,0.08520131532383574,0.4026891499485618,2.8450280799001906,True,True
2,0.15000000000000002,0.6000000000000001,0.2499999999999999,1238,0.5428109854604201,0.5389867265886288,0.6931971725131844,666,368,0.5525525525525525,0.5145945043311356,265,140,0.5283018867924528,0.46822266998902595,2.5191039648532754,3,0.07811828626916066,0.35430230971911897,2.717169702034073,True,True
2,0.15000000000000002,0.65,0.19999999999999996,1238,0.5444264943457189,0.5400292642140468,0.6922226374350321,608,340,0.5592105263157895,0.5194965042973518,214,113,0.5280373831775701,0.4612474752365475,2.4969359558898936,3,0.060263422784675835,0.37004224326489743,2.746451353585439,True,True
2,0.15000000000000002,0.7000000000000001,0.1499999999999999,1238,0.5411954765751211,0.5408993520066889,0.6915886643578804,569,315,0.5536028119507909,0.5125319812266781,162,87,0.5370370370370371,0.4602842477721484,2.4858601403607263,3,0.10180600197936053,0.35852497382933834,2.6407731102313434,True,True
2,0.15000000000000002,0.75,0.09999999999999998,1238,0.5387722132471728,0.5414741847826088,0.691289852227603,538,298,0.5539033457249071,0.5116640435959817,109,61,0.5596330275229358,0.46598353421662536,2.50753690810118,3,0.06146093937829371,0.3906175873976139,2.7752326167422066,False,True
