game_id,game_date,season,away,home,away_score,home_score,status,stadium,away_starter,home_starter,home_history_games,away_history_games,elo_home_prob,home_days_rest,away_days_rest,home_win_r5,away_win_r5,home_run_diff_r5,away_run_diff_r5,home_runs_for_r5,away_runs_for_r5,home_runs_against_r5,away_runs_against_r5,home_bat_avg_r5,away_bat_avg_r5,home_bullpen_era_r5,away_bullpen_era_r5,home_bullpen_whip_r5,away_bullpen_whip_r5,home_win_r10,away_win_r10,home_run_diff_r10,away_run_diff_r10,home_runs_for_r10,away_runs_for_r10,home_runs_against_r10,away_runs_against_r10,home_bat_avg_r10,away_bat_avg_r10,home_bullpen_era_r10,away_bullpen_era_r10,home_bullpen_whip_r10,away_bullpen_whip_r10,home_win_r20,away_win_r20,home_run_diff_r20,away_run_diff_r20,home_runs_for_r20,away_runs_for_r20,home_runs_against_r20,away_runs_against_r20,home_bat_avg_r20,away_bat_avg_r20,home_bullpen_era_r20,away_bullpen_era_r20,home_bullpen_whip_r20,away_bullpen_whip_r20,home_bullpen_pitches_r3,away_bullpen_pitches_r3,home_home_win_r10,away_away_win_r10,h2h_home_win_r10,park_total_factor,home_starter_starts,home_starter_era_r5,home_starter_whip_r5,home_starter_k9_r5,home_starter_bb9_r5,home_starter_hr9_r5,home_starter_last_np,home_starter_days_rest,away_starter_starts,away_starter_era_r5,away_starter_whip_r5,away_starter_k9_r5,away_starter_bb9_r5,away_starter_hr9_r5,away_starter_last_np,away_starter_days_rest,diff_win_r5,diff_win_r10,diff_win_r20,diff_run_diff_r5,diff_run_diff_r10,diff_run_diff_r20,diff_runs_for_r5,diff_runs_for_r10,diff_runs_for_r20,diff_runs_against_r5,diff_runs_against_r10,diff_runs_against_r20,diff_bat_avg_r5,diff_bat_avg_r10,diff_bullpen_era_r5,diff_bullpen_era_r10,diff_bullpen_whip_r5,diff_bullpen_whip_r10,diff_bullpen_pitches_r3,diff_days_rest,diff_starter_era_r5,diff_starter_whip_r5,diff_starter_k9_r5,diff_starter_bb9_r5,diff_starter_hr9_r5,diff_starter_last_np,diff_starter_days_rest,diff_starter_starts,result,total_runs
20250906-KIA_Tigers-NC_Dinos,2025-09-06 17:00:00,2025,KIA Tigers,NC Dinos,8.0,4.0,Final,창원,올러,라일리,268,268,0.5540667171449641,1.0,3.0,0.2,0.2,-2.6,-3.4,5.6,4.4,8.2,7.8,0.28020950594121324,0.2526823363754104,18.192857142857143,20.454545454545453,3.16472049689441,2.643030303030303,0.3,0.3,-1.9,-2.0,5.3,4.4,7.2,6.4,0.2873859200793599,0.26416141281909533,13.031632653061225,13.20804195804196,2.2952173913043477,2.0356177156177155,0.4,0.35,-1.5,-1.05,5.3,5.15,6.8,6.2,0.27215351771304763,0.2706992762513115,9.256428571428573,9.395463360169243,2.298832803352254,1.7658565892312026,101.0,88.66666666666667,0.4,0.3,0.5,1.2515977844056243,25,3.7241379310344827,0.9655172413793104,11.172413793103448,2.793103448275862,0.9310344827586207,79.0,7.0,21,6.260869565217391,1.826086956521739,9.391304347826086,6.260869565217391,0.3913043478260869,100.0,7.0,0.0,0.0,0.050000000000000044,0.7999999999999998,0.10000000000000009,-0.44999999999999996,1.1999999999999993,0.8999999999999995,0.14999999999999947,0.39999999999999947,0.7999999999999998,0.5999999999999996,0.027527169565802867,0.023224507260264593,-2.26168831168831,-0.17640930498073537,0.521690193864107,0.2595996756866321,12.333333333333329,-2.0,-2.536731634182908,-0.8605697151424286,1.7811094452773624,-3.4677661169415286,0.5397301349325337,-21.0,0.0,4.0,away,12.0
20250906-LG_Twins-Doosan_Bears,2025-09-06 17:00:00,2025,LG Twins,Doosan Bears,,,Postponed,잠실,,,271,271,0.3797020928029929,1.0,2.0,0.7,0.6,3.4,0.4,7.4,5.2,4.0,4.8,0.329291015044702,0.31555052790346905,5.71875,15.0,1.6625,2.35,0.45,0.7,-0.4,1.5,5.1,5.5,5.5,4.0,0.27446294959785755,0.3071288171752568,7.693452380952381,13.757142857142858,1.940178571428572,2.230714285714286,0.575,0.725,0.1,2.55,5.45,6.3,5.35,3.75,0.2803045501146845,0.30746393263007493,8.515966386554622,10.925892857142857,1.980892857142857,2.388571428571429,71.33333333333333,58.666666666666664,0.5,0.8,0.4,0.9515203061875397,0,,,,,,,,0,,,,,,,,0.09999999999999998,-0.24999999999999994,-0.15000000000000002,3.0,-1.9,-2.4499999999999997,2.2,-0.40000000000000036,-0.8499999999999996,-0.7999999999999998,1.5,1.5999999999999996,0.013740487141232938,-0.032665867577399255,-9.28125,-6.063690476190477,-0.6875,-0.2905357142857139,12.666666666666664,-1.0,,,,,,,,0.0,,
20250906-Lotte_Giants-SSG_Landers,2025-09-06 17:00:00,2025,Lotte Giants,SSG Landers,,,Postponed,문학,,,270,274,0.6695069662722545,1.0,1.0,0.8,0.3,0.0,0.0,5.4,5.6,5.4,5.6,0.32385885885885884,0.24085622710622712,11.925,6.155075187969926,1.7,2.353696741854637,0.6,0.45,0.3,0.3,5.4,5.5,5.1,5.2,0.2915520875650186,0.260130231970649,8.521753246753248,6.006798957621327,1.7075974025974028,1.901053770790613,0.55,0.275,0.1,-1.1,4.4,4.5,4.3,5.6,0.2868650140313304,0.24071800641075983,8.655884546075933,6.949340396445661,1.8387877363864207,2.0211618060302268,57.333333333333336,60.0,0.6,0.15,0.6,0.916967892834361,0,,,,,,,,0,,,,,,,,0.5,0.14999999999999997,0.275,0.0,0.0,1.2000000000000002,-0.1999999999999993,-0.09999999999999964,-0.09999999999999964,-0.1999999999999993,-0.10000000000000053,-1.2999999999999998,0.08300263175263173,0.03142185559436961,5.769924812030075,2.5149542891319205,-0.6536967418546371,-0.19345636819321022,-2.6666666666666643,0.0,,,,,,,,0.0,,
20250907-Hanwha_Eagles-Samsung_Lions,2025-09-07 17:00:00,2025,Hanwha Eagles,Samsung Lions,3.0,4.0,Final,대구,황준서,원태인,272,271,0.5161565618839049,1.0,1.0,0.6,0.6,1.4,3.2,4.8,7.4,3.4,4.2,0.2209336007130125,0.3255166332889711,3.65625,5.7,0.9666666666666666,2.3800000000000003,0.7,0.7,2.8,2.7,6.2,6.0,3.4,3.3,0.2671252970885324,0.28245264363532413,3.703125,5.7,1.05,1.6983333333333335,0.675,0.55,1.8,1.45,6.2,5.6,4.4,4.15,0.2692788741312223,0.2721960484675358,6.5876785714285715,6.941402714932127,1.364391748602275,1.8333182503770735,85.33333333333333,58.0,0.4,0.6,0.5,1.1083351052519668,51,4.021276595744681,1.2127659574468086,4.882978723404256,2.5851063829787235,1.7234042553191489,88.0,7.0,22,11.475000000000001,2.1,10.125,3.3750000000000004,3.3750000000000004,44.0,9.0,0.0,0.0,0.125,-1.8000000000000003,0.09999999999999964,0.3500000000000001,-2.6000000000000005,0.20000000000000018,0.6000000000000005,-0.8000000000000003,0.10000000000000009,0.25,-0.10458303257595863,-0.015327346546791742,-2.04375,-1.9968750000000002,-1.4133333333333338,-0.6483333333333334,27.33333333333333,0.0,-7.45372340425532,-0.8872340425531915,-5.242021276595744,-0.7898936170212769,-1.6515957446808516,44.0,-2.0,29.0,home,7.0
20250907-KIA_Tigers-NC_Dinos,2025-09-07 17:00:00,2025,KIA Tigers,NC Dinos,1.0,2.0,Final,창원,양현종,구창모,269,269,0.5121756015008159,1.0,1.0,0.2,0.2,-3.0,-4.4,4.8,4.0,7.8,8.4,0.2424675704573423,0.2599922778958782,17.55,16.46590909090909,3.2004347826086956,2.643030303030303,0.2,0.4,-2.5,-1.2,4.8,5.0,7.3,6.2,0.26248931131178344,0.27778370384076717,13.803061224489795,11.964035964035967,2.450217391304348,2.0356177156177155,0.4,0.35,-1.65,-1.05,5.25,5.3,6.9,6.35,0.2673608909849371,0.2733308551986799,9.240401785714287,9.395463360169243,2.3213911631846416,1.7395407997575183,98.66666666666667,67.33333333333333,0.4,0.4,0.5,1.2659574468085106,0,,,,,,,,54,3.8571428571428568,1.5974025974025974,4.207792207792208,1.753246753246753,0.35064935064935066,90.0,7.0,0.0,-0.2,0.050000000000000044,1.4000000000000004,-1.3,-0.5999999999999999,0.7999999999999998,-0.20000000000000018,-0.04999999999999982,-0.6000000000000005,1.0999999999999996,0.5500000000000007,-0.017524707438535903,-0.015294392528983736,1.0840909090909108,1.8390252604538286,0.5574044795783926,0.41459967568663236,31.333333333333343,0.0,,,,,,,,-54.0,home,3.0
20250907-SSG_Landers-LG_Twins,2025-09-07 17:00:00,2025,SSG Landers,LG Twins,7.0,3.0,Final,잠실,김광현,임찬규,271,270,0.6769052661007485,3.0,2.0,0.6,0.8,0.4,0.0,5.2,5.4,4.8,5.4,0.31555052790346905,0.32385885885885884,15.0,11.925,2.35,1.7,0.7,0.6,1.5,0.3,5.5,5.4,4.0,5.1,0.3071288171752568,0.2915520875650186,13.757142857142858,8.521753246753248,2.230714285714286,1.7075974025974028,0.725,0.55,2.55,0.1,6.3,4.4,3.75,4.3,0.30746393263007493,0.2868650140313304,10.925892857142857,8.655884546075933,2.388571428571429,1.8387877363864207,58.666666666666664,57.333333333333336,0.65,0.7,0.7,0.95293867120954,48,2.1235955056179776,1.348314606741573,5.46067415730337,2.426966292134831,0.0,92.0,9.0,54,7.225352112676056,1.9014084507042253,6.084507042253521,4.563380281690141,0.38028169014084506,83.0,8.0,-0.20000000000000007,0.09999999999999998,0.17499999999999993,0.4,1.2,2.4499999999999997,-0.20000000000000018,0.09999999999999964,1.8999999999999995,-0.6000000000000005,-1.0999999999999996,-0.5499999999999998,-0.008308330955389798,0.015576729610238205,3.0749999999999993,5.2353896103896105,0.6500000000000001,0.5231168831168831,1.3333333333333286,1.0,-5.101756607058078,-0.5530938439626523,-0.6238328849501507,-2.13641398955531,-0.38028169014084506,9.0,1.0,-6.0,away,10.0
20250909-Doosan_Bears-KT_Wiz,2025-09-09 18:30:00,2025,Doosan Bears,KT Wiz,1.0,8.0,Final,수원,곽빈,소형준,273,271,0.47672415651268185,5.0,4.0,0.6,0.7,0.2,3.4,7.2,7.4,7.0,4.0,0.29770238084429634,0.329291015044702,12.690000000000001,5.71875,2.3600000000000003,1.6625,0.5,0.45,-0.4,-0.4,5.2,5.1,5.6,5.5,0.25567963982681097,0.27446294959785755,10.241517857142858,7.693452380952381,2.0264285714285717,1.940178571428572,0.5,0.575,-0.35,0.1,5.1,5.45,5.45,5.35,0.25978424576099346,0.2803045501146845,10.621509740259741,8.515966386554622,1.9194270641639062,1.980892857142857,84.33333333333333,71.33333333333333,0.4,0.75,0.65,1.019484667802385,21,3.1935483870967745,1.2903225806451613,7.258064516129032,2.032258064516129,0.8709677419354839,97.0,16.0,45,5.666666666666667,1.6666666666666667,8.0,4.666666666666666,1.0,91.0,9.0,-0.09999999999999998,0.04999999999999999,-0.07499999999999996,-3.1999999999999997,0.0,-0.44999999999999996,-0.20000000000000018,0.10000000000000053,-0.35000000000000053,3.0,0.09999999999999964,0.10000000000000053,-0.03158863420040564,-0.018783309771046586,6.971250000000001,2.5480654761904766,0.6975000000000002,0.08624999999999972,13.0,1.0,-2.4731182795698925,-0.3763440860215055,-0.741935483870968,-2.634408602150537,-0.12903225806451613,6.0,7.0,-24.0,home,9.0
20250909-Hanwha_Eagles-Lotte_Giants,2025-09-09 18:30:00,2025,Hanwha Eagles,Lotte Giants,9.0,1.0,Final,사직,와이스,박세웅,274,272,0.37038754312428074,4.0,2.0,0.3,0.6,0.0,3.8,5.6,8.0,5.6,4.2,0.24085622710622712,0.3595825673549052,6.155075187969926,5.58,2.353696741854637,2.146666666666667,0.45,0.6,0.3,2.3,5.5,5.8,5.2,3.5,0.260130231970649,0.28435740554008604,6.006798957621327,5.6499999999999995,1.901053770790613,1.7483333333333335,0.275,0.5,-1.1,1.1,4.5,5.45,5.6,4.35,0.24071800641075983,0.27436055063203796,6.949340396445661,6.801275195392844,2.0211618060302268,1.8011753932342167,60.0,59.333333333333336,0.4,0.6,0.4,0.9973404255319148,55,5.157303370786517,1.5168539325842696,8.49438202247191,2.1235955056179776,0.9101123595505618,99.0,7.0,42,2.32258064516129,1.1935483870967742,10.161290322580646,5.225806451612904,0.29032258064516125,98.0,10.0,-0.3,-0.14999999999999997,-0.22499999999999998,-3.8,-1.9999999999999998,-2.2,-2.4000000000000004,-0.2999999999999998,-0.9500000000000002,1.3999999999999995,1.7000000000000002,1.25,-0.11872634024867806,-0.024227173569437044,0.5750751879699258,0.3567989576213275,0.20703007518797012,0.15272043745727948,0.6666666666666643,2.0,2.8347227256252268,0.32330554548749535,-1.6669083001087355,-3.1022109459949263,0.6197897789054005,1.0,-3.0,13.0,away,10.0
20250909-LG_Twins-Kiwoom_Heroes,2025-09-09 18:30:00,2025,LG Twins,Kiwoom Heroes,2.0,11.0,Final,고척,톨허스트,알칸타라,274,272,0.2525549383081553,4.0,2.0,0.4,0.6,-1.8,-0.2,3.8,5.4,5.6,5.6,0.23081962309903487,0.3266616390145802,4.971428571428571,13.5,1.4161904761904762,2.9,0.3,0.6,-2.1,0.7,3.1,5.2,5.2,4.5,0.2175440098234216,0.3112137844955183,4.638375350140056,12.964285714285715,1.4889775910364145,2.460714285714286,0.4,0.675,-1.25,2.0,4.2,6.05,5.45,4.05,0.24134066858882602,0.30247144013758237,7.276496848739496,10.777747252747254,1.8719887955182073,2.513571428571429,66.33333333333333,63.666666666666664,0.3,0.8,0.5,0.8363520136373322,27,3.0,1.0,6.545454545454546,0.5454545454545454,0.5454545454545454,91.0,9.0,4,0.36,1.0,9.0,3.2399999999999998,0.36,102.0,10.0,-0.19999999999999996,-0.3,-0.275,-1.6,-2.8,-3.25,-1.6000000000000005,-2.1,-1.8499999999999996,0.0,0.7000000000000002,1.4000000000000004,-0.09584201591554531,-0.0936697746720967,-8.528571428571428,-8.32591036414566,-1.4838095238095237,-0.9717366946778714,2.6666666666666643,2.0,2.64,0.0,-2.454545454545454,-2.6945454545454544,0.18545454545454543,-11.0,-1.0,23.0,home,13.0
20250909-SSG_Landers-NC_Dinos,2025-09-09 18:30:00,2025,SSG Landers,NC Dinos,,,Postponed,창원,,,270,271,0.3944659095703841,2.0,2.0,0.2,1.0,-3.8,2.8,3.4,6.4,7.2,3.6,0.1992441272338991,0.355766753595701,14.4,11.25,3.47,1.3181818181818181,0.3,0.7,-1.5,1.0,4.9,5.9,6.4,4.9,0.25177502559749765,0.30979770160010633,12.903061224489795,7.911818181818182,2.425217391304348,1.5595454545454546,0.45,0.55,-1.25,0.2,5.25,4.6,6.5,4.4,0.2651287481277942,0.2905855221982995,8.790401785714286,9.251473000683527,2.2338911631846416,1.863333190931875,105.66666666666667,59.0,0.4,0.7,0.25,1.2515977844056243,0,,,,,,,,0,,,,,,,,-0.8,-0.39999999999999997,-0.10000000000000003,-6.6,-2.5,-1.45,-3.0000000000000004,-1.0,0.6500000000000004,3.6,1.5,2.0999999999999996,-0.1565226263618019,-0.058022676002608686,3.1500000000000004,4.991243042671613,2.1518181818181823,0.8656719367588934,46.66666666666667,0.0,,,,,,,,0.0,,
20250909-Samsung_Lions-KIA_Tigers,2025-09-09 18:30:00,2025,Samsung Lions,KIA Tigers,,,Postponed,광주,,,270,273,0.3762956282806652,2.0,2.0,0.2,0.6,-3.4,0.8,3.8,4.8,7.2,4.0,0.2906374391862008,0.21305481283422462,17.954545454545457,3.65625,1.9763636363636365,1.380952380952381,0.4,0.7,-1.2,2.6,5.0,5.9,6.2,3.3,0.26857317752497767,0.2581056892453951,11.964035964035967,3.703125,1.8356177156177158,1.2738095238095237,0.3,0.725,-1.5,2.25,4.9,6.35,6.4,4.1,0.2695808551986799,0.2744939278946632,9.395463360169243,6.5876785714285715,1.7079618523890967,1.4247435897435898,42.333333333333336,82.66666666666667,0.35,0.75,0.5,0.9506817213463997,0,,,,,,,,0,,,,,,,,-0.39999999999999997,-0.29999999999999993,-0.425,-4.2,-3.8,-3.75,-1.0,-0.9000000000000004,-1.4499999999999993,3.2,2.9000000000000004,2.3000000000000007,0.07758262635197616,0.010467488279582549,14.298295454545457,8.260910964035967,0.5954112554112556,0.5618081918081921,-40.333333333333336,0.0,,,,,,,,0.0,,
20250910-Hanwha_Eagles-Lotte_Giants,2025-09-10 18:30:00,2025,Hanwha Eagles,Lotte Giants,13.0,0.0,Final,사직,류현진,감보아,275,273,0.3391665796063774,1.0,1.0,0.2,0.8,-1.6,5.8,4.2,9.2,5.8,3.4,0.21026383099658963,0.384001172006068,7.166208791208792,6.300000000000001,2.6543040293040296,2.033333333333334,0.35,0.6,-1.7,2.9,3.9,6.4,5.6,3.5,0.23326575723127446,0.29732428362324326,6.262453774295881,5.6499999999999995,2.083389953126795,1.6316666666666666,0.275,0.5,-1.2,1.45,4.55,5.65,5.75,4.2,0.23922375353719666,0.28215439098401784,7.034237390898575,6.131402714932127,2.1049224897909102,1.5553420599008834,81.0,51.333333333333336,0.4,0.7,0.3,0.995952279505752,16,3.8117647058823527,1.4470588235294117,10.16470588235294,5.3999999999999995,0.6352941176470588,106.0,7.0,51,3.1935483870967745,1.096774193548387,7.258064516129032,0.29032258064516125,0.8709677419354839,102.0,8.0,-0.6000000000000001,-0.25,-0.22499999999999998,-7.4,-4.6,-2.65,-4.999999999999999,-2.5000000000000004,-1.1000000000000005,2.4,2.0999999999999996,1.5499999999999998,-0.17373734100947835,-0.0640585263919688,0.8662087912087912,0.6124537742958811,0.6209706959706955,0.4517232864601286,29.666666666666664,0.0,0.6182163187855783,0.3502846299810247,2.9066413662239086,5.109677419354838,-0.2356736242884251,4.0,-1.0,-35.0,away,13.0
20250910-LG_Twins-Doosan_Bears,2025-09-10 18:30:00,2025,LG Twins,Doosan Bears,8.0,4.0,Final,잠실,손주영,콜어빈,272,273,0.41477992408165043,1.0,1.0,0.5,0.4,0.8,-2.2,6.2,4.6,5.4,6.8,0.32165212615581307,0.2901910507792861,6.125,10.125,2.0625,2.1,0.45,0.5,-0.7,-0.3,5.0,5.2,5.7,5.5,0.27774577788068583,0.310001663283397,7.530133928571429,13.040816326530614,2.1151785714285714,2.3607142857142858,0.575,0.675,-0.2,1.6,5.35,5.95,5.55,4.35,0.2849762672864017,0.3007067342552294,7.923214285714286,11.123901098901099,1.880892857142857,2.5635714285714286,64.0,75.66666666666667,0.5,0.7,0.4,0.9596980008507019,24,4.5,2.0833333333333335,10.5,8.625,0.75,103.0,11.0,51,3.333333333333333,1.5925925925925926,7.0,4.333333333333333,0.6666666666666666,95.0,10.0,0.09999999999999998,-0.04999999999999999,-0.10000000000000009,3.0,-0.39999999999999997,-1.8,1.6000000000000005,-0.20000000000000018,-0.6000000000000005,-1.3999999999999995,0.20000000000000018,1.2000000000000002,0.03146107537652698,-0.03225588540271118,-4.0,-5.510682397959185,-0.03750000000000009,-0.2455357142857144,-11.666666666666671,0.0,1.166666666666667,0.4907407407407409,3.5,4.291666666666667,0.08333333333333337,8.0,1.0,-27.0,away,12.0
20250910-SSG_Landers-NC_Dinos,2025-09-10 18:30:00,2025,SSG Landers,NC Dinos,4.0,5.0,Final,창원,앤더슨,신민혁,270,271,0.3944659095703841,3.0,3.0,0.2,1.0,-3.8,2.8,3.4,6.4,7.2,3.6,0.1992441272338991,0.355766753595701,14.4,11.25,3.47,1.3181818181818181,0.3,0.7,-1.5,1.0,4.9,5.9,6.4,4.9,0.25177502559749765,0.30979770160010633,12.903061224489795,7.911818181818182,2.425217391304348,1.5595454545454546,0.45,0.55,-1.25,0.2,5.25,4.6,6.5,4.4,0.2651287481277942,0.2905855221982995,8.790401785714286,9.251473000683527,2.2338911631846416,1.863333190931875,105.66666666666667,59.0,0.4,0.7,0.25,1.247610957740497,48,7.397260273972603,1.6849315068493151,5.178082191780822,3.3287671232876717,2.589041095890411,47.0,7.0,49,0.941860465116279,0.9767441860465116,11.930232558139535,3.4534883720930227,0.313953488372093,96.0,8.0,-0.8,-0.39999999999999997,-0.10000000000000003,-6.6,-2.5,-1.45,-3.0000000000000004,-1.0,0.6500000000000004,3.6,1.5,2.0999999999999996,-0.1565226263618019,-0.058022676002608686,3.1500000000000004,4.991243042671613,2.1518181818181823,0.8656719367588934,46.66666666666667,0.0,6.455399808856324,0.7081873208028036,-6.752150366358713,-0.12472124880535107,2.275087607518318,-49.0,-1.0,-1.0,home,9.0
20250910-Samsung_Lions-KIA_Tigers,2025-09-10 18:30:00,2025,Samsung Lions,KIA Tigers,0.0,4.0,Final,광주,가라비토,네일,270,273,0.3762956282806652,3.0,3.0,0.2,0.6,-3.4,0.8,3.8,4.8,7.2,4.0,0.2906374391862008,0.21305481283422462,17.954545454545457,3.65625,1.9763636363636365,1.380952380952381,0.4,0.7,-1.2,2.6,5.0,5.9,6.2,3.3,0.26857317752497767,0.2581056892453951,11.964035964035967,3.703125,1.8356177156177158,1.2738095238095237,0.3,0.725,-1.5,2.25,4.9,6.35,6.4,4.1,0.2695808551986799,0.2744939278946632,9.395463360169243,6.5876785714285715,1.7079618523890967,1.4247435897435898,42.333333333333336,82.66666666666667,0.35,0.75,0.5,0.948257543561411,52,2.032258064516129,1.2580645161290323,7.258064516129032,2.32258064516129,0.29032258064516125,94.0,7.0,11,3.494117647058823,1.2,11.117647058823527,4.447058823529411,1.588235294117647,98.0,7.0,-0.39999999999999997,-0.29999999999999993,-0.425,-4.2,-3.8,-3.75,-1.0,-0.9000000000000004,-1.4499999999999993,3.2,2.9000000000000004,2.3000000000000007,0.07758262635197616,0.010467488279582549,14.298295454545457,8.260910964035967,0.5954112554112556,0.5618081918081921,-40.333333333333336,0.0,-1.461859582542694,0.058064516129032295,-3.859582542694495,-2.124478178368121,-1.2979127134724857,-4.0,0.0,41.0,home,4.0
20250911-KT_Wiz-LG_Twins,2025-09-11 18:30:00,2025,KT Wiz,LG Twins,6.0,4.0,Final,잠실,헤이수스,치리노스,274,274,0.6665026326055545,1.0,2.0,0.6,0.6,-1.2,0.4,5.2,7.2,6.4,6.8,0.291973581973582,0.28479915503784475,9.0,15.3,2.15,2.3600000000000003,0.6,0.5,0.3,0.2,5.3,5.7,5.0,5.5,0.3060941672706379,0.2563852849881013,10.928571428571429,10.241517857142858,2.075,1.9764285714285716,0.675,0.5,1.35,-0.35,5.8,5.05,4.45,5.4,0.29756556647991533,0.2519569212828151,10.08543956043956,11.363961038961039,2.4135714285714287,1.9146423751686907,60.333333333333336,73.0,0.55,0.6,0.7,0.9853003834682573,26,2.32258064516129,1.1935483870967742,5.225806451612904,1.7419354838709677,0.29032258064516125,101.0,9.0,56,4.4021739130434785,1.2717391304347825,10.565217391304348,2.3478260869565215,0.8804347826086956,105.0,8.0,0.0,0.09999999999999998,0.17500000000000004,-1.6,0.09999999999999998,1.7000000000000002,-2.0,-0.40000000000000036,0.75,-0.39999999999999947,-0.5,-0.9500000000000002,0.0071744269357372215,0.04970888228253656,-6.300000000000001,0.6870535714285708,-0.2100000000000004,0.09857142857142853,-12.666666666666664,-1.0,-2.0795932678821885,-0.07819074333800824,-5.339410939691444,-0.6058906030855538,-0.5901122019635343,-4.0,1.0,-30.0,away,10.0
20250911-Lotte_Giants-KIA_Tigers,2025-09-11 18:30:00,2025,Lotte Giants,KIA Tigers,4.0,3.0,Final,광주,나균안,김도현,271,276,0.6072370956428758,1.0,1.0,0.4,0.0,-2.4,-5.0,3.4,3.2,5.8,8.2,0.28866699583644706,0.17982028260949284,23.25,7.809065934065934,2.006666666666667,2.5471611721611724,0.5,0.25,-0.4,-3.1,4.9,3.5,5.3,6.6,0.2653901536522986,0.2151345002791054,12.227272727272727,6.429120440962547,1.8381818181818184,2.1759825457193878,0.3,0.275,-1.6,-1.8,4.6,4.35,6.2,6.15,0.266268695489061,0.23067536644042247,9.772037464797645,6.752987390898575,1.7255057120382198,2.0215891564575776,50.0,77.33333333333333,0.4,0.15,0.5,0.949468085106383,33,10.477611940298507,2.0597014925373136,3.626865671641791,3.626865671641791,1.208955223880597,69.0,9.0,38,2.3625000000000003,0.975,7.762499999999999,2.025,0.6749999999999999,56.0,11.0,0.4,0.25,0.024999999999999967,2.6,2.7,0.19999999999999996,0.19999999999999973,1.4000000000000004,0.25,-2.3999999999999995,-1.2999999999999998,0.04999999999999982,0.10884671322695422,0.05025565337319321,15.440934065934066,5.79815228631018,-0.5404945054945056,-0.3378007275375694,-27.33333333333333,0.0,8.115111940298506,1.0847014925373135,-4.135634328358208,1.6018656716417912,0.533955223880597,13.0,-2.0,-5.0,away,7.0
20250911-NC_Dinos-Kiwoom_Heroes,2025-09-11 18:30:00,2025,NC Dinos,Kiwoom Heroes,1.0,4.0,Final,고척,로건,메르세데스,275,271,0.48495081635091947,2.0,1.0,0.6,0.4,0.2,-3.4,5.0,3.4,4.8,6.8,0.25060571935571935,0.17868663594470047,5.314285714285715,14.309999999999999,1.2428571428571427,3.4,0.4,0.4,-0.9,-1.3,3.8,5.1,4.7,6.4,0.22819336047277225,0.2398702636927358,4.993172268907563,12.903061224489795,1.4223109243697478,2.425217391304348,0.45,0.45,-0.7,-1.35,4.7,5.05,5.4,6.4,0.2501474867706442,0.2581959750185505,7.633025210084034,8.837276785714286,1.8136554621848742,2.2963911631846416,63.0,100.0,0.4,0.4,0.35,0.8650979557069847,5,4.295454545454546,1.465909090909091,8.28409090909091,2.147727272727273,0.9204545454545455,93.0,9.0,28,8.059701492537314,2.0597014925373136,6.850746268656717,5.2388059701492535,0.4029850746268657,99.0,6.0,0.19999999999999996,0.0,0.0,3.6,0.4,0.6500000000000001,1.6,-1.2999999999999998,-0.34999999999999964,-2.0,-1.7000000000000002,-1.0,0.07191908341101888,-0.011676903219963564,-8.995714285714284,-7.909888955582232,-2.1571428571428575,-1.0029064669346002,-37.0,1.0,-3.7642469470827686,-0.5937924016282226,1.4333446404341927,-3.0910786974219806,0.5174694708276798,-6.0,3.0,-23.0,home,5.0
20250911-SSG_Landers-Samsung_Lions,2025-09-11 18:30:00,2025,SSG Landers,Samsung Lions,8.0,4.0,Final,대구,화이트,후라도,274,272,0.5350650802142576,1.0,1.0,0.4,0.8,-0.4,2.2,3.8,5.2,4.2,3.0,0.2218524667931689,0.3309301522885114,6.9375,9.0,1.8476190476190477,0.9681818181818181,0.6,0.6,1.8,0.5,5.3,5.4,3.5,4.9,0.24943633440668544,0.2957277492948599,5.578125,9.351818181818182,1.3738095238095238,1.6295454545454546,0.725,0.55,2.35,0.25,6.15,4.8,3.8,4.55,0.27050647269753053,0.29575630018691434,6.737678571428572,9.228611818803206,1.458076923076923,1.8383331909318752,73.0,45.333333333333336,0.5,0.6,0.5,1.1077971878994461,56,2.0,1.0277777777777777,5.25,2.0,0.75,93.0,12.0,21,3.155844155844156,1.2857142857142856,10.168831168831169,3.8571428571428568,0.7012987012987013,102.0,6.0,-0.4,0.0,0.17499999999999993,-2.6,1.3,2.1,-1.4000000000000004,-0.10000000000000053,1.3500000000000005,1.2000000000000002,-1.4000000000000004,-0.75,-0.10907768549534252,-0.046291414888174454,-2.0625,-3.7736931818181816,0.8794372294372296,-0.2557359307359308,27.666666666666664,0.0,-1.155844155844156,-0.2579365079365079,-4.9188311688311686,-1.8571428571428568,0.04870129870129869,-9.0,6.0,35.0,away,12.0
