game_id,game_date,season,away,home,away_score,home_score,status,stadium,note
20250620-Doosan_Bears-LG_Twins,2025-06-20 18:30:00,2025,Doosan Bears,LG Twins,,,Postponed,잠실,우천취소
20250620-KIA_Tigers-SSG_Landers,2025-06-20 18:30:00,2025,KIA Tigers,SSG Landers,,,Postponed,문학,우천취소
20250620-Kiwoom_Heroes-Hanwha_Eagles,2025-06-20 18:30:00,2025,Kiwoom Heroes,Hanwha Eagles,,,Postponed,대전,우천취소
20250620-NC_Dinos-KT_Wiz,2025-06-20 18:30:00,2025,NC Dinos,KT Wiz,,,Postponed,수원,우천취소
20250620-Samsung_Lions-Lotte_Giants,2025-06-20 18:30:00,2025,Samsung Lions,Lotte Giants,1.0,3.0,Final,사직,-
20250621-Doosan_Bears-LG_Twins,2025-06-21 17:00:00,2025,Doosan Bears,LG Twins,6.0,5.0,Final,잠실,-
20250621-KIA_Tigers-SSG_Landers,2025-06-21 17:00:00,2025,KIA Tigers,SSG Landers,5.0,5.0,Final,문학,-
20250621-Kiwoom_Heroes-Hanwha_Eagles,2025-06-21 17:00:00,2025,Kiwoom Heroes,Hanwha Eagles,,,Postponed,대전,우천취소
20250621-NC_Dinos-KT_Wiz,2025-06-21 17:00:00,2025,NC Dinos,KT Wiz,5.0,7.0,Final,수원,-
20250621-Samsung_Lions-Lotte_Giants,2025-06-21 17:00:00,2025,Samsung Lions,Lotte Giants,,,Postponed,사직,우천취소
20250622-Doosan_Bears-LG_Twins,2025-06-22 17:00:00,2025,Doosan Bears,LG Twins,5.0,13.0,Final,잠실,-
20250622-KIA_Tigers-SSG_Landers,2025-06-22 17:00:00,2025,KIA Tigers,SSG Landers,5.0,4.0,Final,문학,-
20250622-Kiwoom_Heroes-Hanwha_Eagles,2025-06-22 17:00:00,2025,Kiwoom Heroes,Hanwha Eagles,4.0,10.0,Final,대전,-
20250622-NC_Dinos-KT_Wiz,2025-06-22 17:00:00,2025,NC Dinos,KT Wiz,2.0,0.0,Final,수원,-
20250622-Samsung_Lions-Lotte_Giants,2025-06-22 17:00:00,2025,Samsung Lions,Lotte Giants,6.0,9.0,Final,사직,-
20250624-Hanwha_Eagles-Samsung_Lions,2025-06-24 18:30:00,2025,Hanwha Eagles,Samsung Lions,,,Postponed,대구,우천취소
20250624-KIA_Tigers-Kiwoom_Heroes,2025-06-24 18:30:00,2025,KIA Tigers,Kiwoom Heroes,6.0,9.0,Final,고척,-
20250624-LG_Twins-KT_Wiz,2025-06-24 18:30:00,2025,LG Twins,KT Wiz,0.0,5.0,Final,수원,-
20250624-Lotte_Giants-NC_Dinos,2025-06-24 18:30:00,2025,Lotte Giants,NC Dinos,,,Postponed,창원,우천취소
20250624-SSG_Landers-Doosan_Bears,2025-06-24 18:30:00,2025,SSG Landers,Doosan Bears,0.0,5.0,Final,잠실,-
20250625-Hanwha_Eagles-Samsung_Lions,2025-06-25 18:30:00,2025,Hanwha Eagles,Samsung Lions,2.0,7.0,Final,대구,-
20250625-KIA_Tigers-Kiwoom_Heroes,2025-06-25 18:30:00,2025,KIA Tigers,Kiwoom Heroes,6.0,3.0,Final,고척,-
20250625-LG_Twins-KT_Wiz,2025-06-25 18:30:00,2025,LG Twins,KT Wiz,,,Postponed,수원,우천취소
20250625-Lotte_Giants-NC_Dinos,2025-06-25 18:30:00,2025,Lotte Giants,NC Dinos,2.0,7.0,Final,창원,-
20250625-SSG_Landers-Doosan_Bears,2025-06-25 18:30:00,2025,SSG Landers,Doosan Bears,,,Postponed,잠실,우천취소
20250626-Hanwha_Eagles-Samsung_Lions,2025-06-26 18:30:00,2025,Hanwha Eagles,Samsung Lions,3.0,1.0,Final,대구,-
20250626-KIA_Tigers-Kiwoom_Heroes,2025-06-26 18:30:00,2025,KIA Tigers,Kiwoom Heroes,5.0,5.0,Final,고척,-
20250626-LG_Twins-KT_Wiz,2025-06-26 18:30:00,2025,LG Twins,KT Wiz,4.0,3.0,Final,수원,-
20250626-Lotte_Giants-NC_Dinos,2025-06-26 18:30:00,2025,Lotte Giants,NC Dinos,7.0,6.0,Final,창원,-
20250626-SSG_Landers-Doosan_Bears,2025-06-26 18:30:00,2025,SSG Landers,Doosan Bears,4.0,1.0,Final,잠실,-
20250627-Doosan_Bears-NC_Dinos,2025-06-27 18:30:00,2025,Doosan Bears,NC Dinos,9.0,10.0,Final,창원,-
20250627-Hanwha_Eagles-SSG_Landers,2025-06-27 18:30:00,2025,Hanwha Eagles,SSG Landers,6.0,8.0,Final,문학,-
20250627-KIA_Tigers-LG_Twins,2025-06-27 18:30:00,2025,KIA Tigers,LG Twins,3.0,4.0,Final,잠실,-
20250627-KT_Wiz-Lotte_Giants,2025-06-27 18:30:00,2025,KT Wiz,Lotte Giants,11.0,8.0,Final,사직,-
20250627-Samsung_Lions-Kiwoom_Heroes,2025-06-27 18:30:00,2025,Samsung Lions,Kiwoom Heroes,4.0,5.0,Final,고척,-
20250628-Doosan_Bears-NC_Dinos,2025-06-28 17:00:00,2025,Doosan Bears,NC Dinos,1.0,3.0,Final,창원,-
20250628-Hanwha_Eagles-SSG_Landers,2025-06-28 17:00:00,2025,Hanwha Eagles,SSG Landers,5.0,2.0,Final,문학,-
20250628-KIA_Tigers-LG_Twins,2025-06-28 17:00:00,2025,KIA Tigers,LG Twins,9.0,8.0,Final,잠실,-
20250628-KT_Wiz-Lotte_Giants,2025-06-28 17:00:00,2025,KT Wiz,Lotte Giants,4.0,0.0,Final,사직,-
20250628-Samsung_Lions-Kiwoom_Heroes,2025-06-28 17:00:00,2025,Samsung Lions,Kiwoom Heroes,0.0,9.0,Final,고척,-
20250629-Samsung_Lions-Kiwoom_Heroes,2025-06-29 14:00:00,2025,Samsung Lions,Kiwoom Heroes,7.0,10.0,Final,고척,-
20250629-Doosan_Bears-NC_Dinos,2025-06-29 17:00:00,2025,Doosan Bears,NC Dinos,7.0,3.0,Final,창원,-
20250629-Hanwha_Eagles-SSG_Landers,2025-06-29 17:00:00,2025,Hanwha Eagles,SSG Landers,0.0,2.0,Final,문학,-
20250629-KIA_Tigers-LG_Twins,2025-06-29 17:00:00,2025,KIA Tigers,LG Twins,12.0,2.0,Final,잠실,-
20250629-KT_Wiz-Lotte_Giants,2025-06-29 17:00:00,2025,KT Wiz,Lotte Giants,5.0,10.0,Final,사직,-
20250701-Kiwoom_Heroes-KT_Wiz,2025-07-01 18:30:00,2025,Kiwoom Heroes,KT Wiz,7.0,3.0,Final,수원,-
20250701-LG_Twins-Lotte_Giants,2025-07-01 18:30:00,2025,LG Twins,Lotte Giants,3.0,2.0,Final,사직,-
20250701-NC_Dinos-Hanwha_Eagles,2025-07-01 18:30:00,2025,NC Dinos,Hanwha Eagles,4.0,8.0,Final,대전,-
20250701-SSG_Landers-KIA_Tigers,2025-07-01 18:30:00,2025,SSG Landers,KIA Tigers,2.0,3.0,Final,광주,-
20250701-Samsung_Lions-Doosan_Bears,2025-07-01 18:30:00,2025,Samsung Lions,Doosan Bears,4.0,1.0,Final,잠실,-
20250702-Kiwoom_Heroes-KT_Wiz,2025-07-02 18:30:00,2025,Kiwoom Heroes,KT Wiz,2.0,4.0,Final,수원,-
20250702-LG_Twins-Lotte_Giants,2025-07-02 18:30:00,2025,LG Twins,Lotte Giants,2.0,5.0,Final,사직,-
20250702-NC_Dinos-Hanwha_Eagles,2025-07-02 18:30:00,2025,NC Dinos,Hanwha Eagles,2.0,0.0,Final,대전,-
20250702-SSG_Landers-KIA_Tigers,2025-07-02 18:30:00,2025,SSG Landers,KIA Tigers,8.0,5.0,Final,광주,-
20250702-Samsung_Lions-Doosan_Bears,2025-07-02 18:30:00,2025,Samsung Lions,Doosan Bears,0.0,5.0,Final,잠실,-
20250703-Kiwoom_Heroes-KT_Wiz,2025-07-03 18:30:00,2025,Kiwoom Heroes,KT Wiz,2.0,6.0,Final,수원,-
20250703-LG_Twins-Lotte_Giants,2025-07-03 18:30:00,2025,LG Twins,Lotte Giants,0.0,2.0,Final,사직,-
20250703-NC_Dinos-Hanwha_Eagles,2025-07-03 18:30:00,2025,NC Dinos,Hanwha Eagles,7.0,7.0,Final,대전,-
20250703-SSG_Landers-KIA_Tigers,2025-07-03 18:30:00,2025,SSG Landers,KIA Tigers,2.0,3.0,Final,광주,-
20250703-Samsung_Lions-Doosan_Bears,2025-07-03 18:30:00,2025,Samsung Lions,Doosan Bears,6.0,4.0,Final,잠실,-
20250704-Hanwha_Eagles-Kiwoom_Heroes,2025-07-04 18:30:00,2025,Hanwha Eagles,Kiwoom Heroes,2.0,1.0,Final,고척,-
20250704-KT_Wiz-Doosan_Bears,2025-07-04 18:30:00,2025,KT Wiz,Doosan Bears,6.0,3.0,Final,잠실,-
20250704-LG_Twins-Samsung_Lions,2025-07-04 18:30:00,2025,LG Twins,Samsung Lions,1.0,4.0,Final,대구,-
20250704-Lotte_Giants-KIA_Tigers,2025-07-04 18:30:00,2025,Lotte Giants,KIA Tigers,5.0,7.0,Final,광주,-
20250704-SSG_Landers-NC_Dinos,2025-07-04 18:30:00,2025,SSG Landers,NC Dinos,4.0,0.0,Final,창원,-
20250705-Hanwha_Eagles-Kiwoom_Heroes,2025-07-05 18:00:00,2025,Hanwha Eagles,Kiwoom Heroes,6.0,4.0,Final,고척,-
20250705-KT_Wiz-Doosan_Bears,2025-07-05 18:00:00,2025,KT Wiz,Doosan Bears,2.0,6.0,Final,잠실,-
20250705-LG_Twins-Samsung_Lions,2025-07-05 18:00:00,2025,LG Twins,Samsung Lions,6.0,7.0,Final,대구,-
20250705-Lotte_Giants-KIA_Tigers,2025-07-05 18:00:00,2025,Lotte Giants,KIA Tigers,0.0,13.0,Final,광주,-
20250705-SSG_Landers-NC_Dinos,2025-07-05 18:00:00,2025,SSG Landers,NC Dinos,6.0,1.0,Final,창원,-
20250706-Hanwha_Eagles-Kiwoom_Heroes,2025-07-06 14:00:00,2025,Hanwha Eagles,Kiwoom Heroes,10.0,1.0,Final,고척,-
20250706-KT_Wiz-Doosan_Bears,2025-07-06 18:00:00,2025,KT Wiz,Doosan Bears,7.0,8.0,Final,잠실,-
20250706-LG_Twins-Samsung_Lions,2025-07-06 18:00:00,2025,LG Twins,Samsung Lions,4.0,2.0,Final,대구,-
20250706-Lotte_Giants-KIA_Tigers,2025-07-06 18:00:00,2025,Lotte Giants,KIA Tigers,5.0,2.0,Final,광주,-
20250706-SSG_Landers-NC_Dinos,2025-07-06 18:00:00,2025,SSG Landers,NC Dinos,2.0,3.0,Final,창원,-
20250708-Doosan_Bears-Lotte_Giants,2025-07-08 18:30:00,2025,Doosan Bears,Lotte Giants,8.0,5.0,Final,사직,-
20250708-KIA_Tigers-Hanwha_Eagles,2025-07-08 18:30:00,2025,KIA Tigers,Hanwha Eagles,8.0,14.0,Final,대전,-
20250708-KT_Wiz-SSG_Landers,2025-07-08 18:30:00,2025,KT Wiz,SSG Landers,1.0,7.0,Final,문학,-
20250708-Kiwoom_Heroes-LG_Twins,2025-07-08 18:30:00,2025,Kiwoom Heroes,LG Twins,3.0,4.0,Final,잠실,-
20250708-Samsung_Lions-NC_Dinos,2025-07-08 18:30:00,2025,Samsung Lions,NC Dinos,9.0,10.0,Final,창원,-
20250709-Doosan_Bears-Lotte_Giants,2025-07-09 18:30:00,2025,Doosan Bears,Lotte Giants,4.0,5.0,Final,사직,-
20250709-KIA_Tigers-Hanwha_Eagles,2025-07-09 18:30:00,2025,KIA Tigers,Hanwha Eagles,4.0,7.0,Final,대전,-
20250709-KT_Wiz-SSG_Landers,2025-07-09 18:30:00,2025,KT Wiz,SSG Landers,10.0,3.0,Final,문학,-
20250709-Kiwoom_Heroes-LG_Twins,2025-07-09 18:30:00,2025,Kiwoom Heroes,LG Twins,6.0,12.0,Final,잠실,-
20250709-Samsung_Lions-NC_Dinos,2025-07-09 18:30:00,2025,Samsung Lions,NC Dinos,0.0,3.0,Final,창원,-
20250710-Doosan_Bears-Lotte_Giants,2025-07-10 18:30:00,2025,Doosan Bears,Lotte Giants,9.0,0.0,Final,사직,-
20250710-KIA_Tigers-Hanwha_Eagles,2025-07-10 18:30:00,2025,KIA Tigers,Hanwha Eagles,2.0,3.0,Final,대전,-
20250710-KT_Wiz-SSG_Landers,2025-07-10 18:30:00,2025,KT Wiz,SSG Landers,4.0,2.0,Final,문학,-
20250710-Kiwoom_Heroes-LG_Twins,2025-07-10 18:30:00,2025,Kiwoom Heroes,LG Twins,4.0,3.0,Final,잠실,-
20250710-Samsung_Lions-NC_Dinos,2025-07-10 18:30:00,2025,Samsung Lions,NC Dinos,5.0,7.0,Final,창원,-
20250717-Doosan_Bears-SSG_Landers,2025-07-17 18:30:00,2025,Doosan Bears,SSG Landers,,,Postponed,문학,우천취소
20250717-Hanwha_Eagles-KT_Wiz,2025-07-17 18:30:00,2025,Hanwha Eagles,KT Wiz,,,Postponed,수원,우천취소
20250717-Kiwoom_Heroes-Samsung_Lions,2025-07-17 18:30:00,2025,Kiwoom Heroes,Samsung Lions,,,Postponed,대구,우천취소
20250717-Lotte_Giants-LG_Twins,2025-07-17 18:30:00,2025,Lotte Giants,LG Twins,,,Postponed,잠실,그라운드사정
20250717-NC_Dinos-KIA_Tigers,2025-07-17 18:30:00,2025,NC Dinos,KIA Tigers,,,Postponed,광주,우천취소
20250718-Doosan_Bears-SSG_Landers,2025-07-18 18:30:00,2025,Doosan Bears,SSG Landers,,,Postponed,문학,그라운드사정
20250718-Hanwha_Eagles-KT_Wiz,2025-07-18 18:30:00,2025,Hanwha Eagles,KT Wiz,5.0,0.0,Final,수원,-
20250718-Kiwoom_Heroes-Samsung_Lions,2025-07-18 18:30:00,2025,Kiwoom Heroes,Samsung Lions,,,Postponed,대구,우천취소
20250718-Lotte_Giants-LG_Twins,2025-07-18 18:30:00,2025,Lotte Giants,LG Twins,1.0,2.0,Final,잠실,-
20250718-NC_Dinos-KIA_Tigers,2025-07-18 18:30:00,2025,NC Dinos,KIA Tigers,,,Postponed,광주,우천취소
20250719-Doosan_Bears-SSG_Landers,2025-07-19 18:00:00,2025,Doosan Bears,SSG Landers,5.0,0.0,Final,문학,-
20250719-Hanwha_Eagles-KT_Wiz,2025-07-19 18:00:00,2025,Hanwha Eagles,KT Wiz,6.0,5.0,Final,수원,-
20250719-Kiwoom_Heroes-Samsung_Lions,2025-07-19 18:00:00,2025,Kiwoom Heroes,Samsung Lions,,,Postponed,대구,우천취소
20250719-Lotte_Giants-LG_Twins,2025-07-19 18:00:00,2025,Lotte Giants,LG Twins,6.0,1.0,Final,잠실,-
20250719-NC_Dinos-KIA_Tigers,2025-07-19 18:00:00,2025,NC Dinos,KIA Tigers,,,Postponed,광주,그라운드사정
20250720-Doosan_Bears-SSG_Landers,2025-07-20 18:00:00,2025,Doosan Bears,SSG Landers,2.0,1.0,Final,문학,-
20250720-Hanwha_Eagles-KT_Wiz,2025-07-20 18:00:00,2025,Hanwha Eagles,KT Wiz,10.0,0.0,Final,수원,-
20250720-Kiwoom_Heroes-Samsung_Lions,2025-07-20 18:00:00,2025,Kiwoom Heroes,Samsung Lions,10.0,15.0,Final,대구,-
20250720-Lotte_Giants-LG_Twins,2025-07-20 18:00:00,2025,Lotte Giants,LG Twins,2.0,3.0,Final,잠실,-
20250720-NC_Dinos-KIA_Tigers,2025-07-20 18:00:00,2025,NC Dinos,KIA Tigers,2.0,3.0,Final,광주,-
20250722-Hanwha_Eagles-Doosan_Bears,2025-07-22 18:30:00,2025,Hanwha Eagles,Doosan Bears,2.0,1.0,Final,잠실,-
20250722-KT_Wiz-NC_Dinos,2025-07-22 18:30:00,2025,KT Wiz,NC Dinos,7.0,0.0,Final,창원,-
20250722-LG_Twins-KIA_Tigers,2025-07-22 18:30:00,2025,LG Twins,KIA Tigers,9.0,7.0,Final,광주,-
20250722-Lotte_Giants-Kiwoom_Heroes,2025-07-22 18:30:00,2025,Lotte Giants,Kiwoom Heroes,3.0,6.0,Final,고척,-
20250722-SSG_Landers-Samsung_Lions,2025-07-22 18:30:00,2025,SSG Landers,Samsung Lions,5.0,7.0,Final,대구,-
20250723-Hanwha_Eagles-Doosan_Bears,2025-07-23 18:30:00,2025,Hanwha Eagles,Doosan Bears,2.0,13.0,Final,잠실,-
20250723-KT_Wiz-NC_Dinos,2025-07-23 18:30:00,2025,KT Wiz,NC Dinos,9.0,2.0,Final,창원,-
20250723-LG_Twins-KIA_Tigers,2025-07-23 18:30:00,2025,LG Twins,KIA Tigers,6.0,5.0,Final,광주,-
20250723-Lotte_Giants-Kiwoom_Heroes,2025-07-23 18:30:00,2025,Lotte Giants,Kiwoom Heroes,4.0,1.0,Final,고척,-
20250723-SSG_Landers-Samsung_Lions,2025-07-23 18:30:00,2025,SSG Landers,Samsung Lions,0.0,9.0,Final,대구,-
20250724-Hanwha_Eagles-Doosan_Bears,2025-07-24 18:30:00,2025,Hanwha Eagles,Doosan Bears,4.0,4.0,Final,잠실,-
20250724-KT_Wiz-NC_Dinos,2025-07-24 18:30:00,2025,KT Wiz,NC Dinos,5.0,4.0,Final,창원,-
20250724-LG_Twins-KIA_Tigers,2025-07-24 18:30:00,2025,LG Twins,KIA Tigers,8.0,0.0,Final,광주,-
20250724-Lotte_Giants-Kiwoom_Heroes,2025-07-24 18:30:00,2025,Lotte Giants,Kiwoom Heroes,4.0,0.0,Final,고척,-
20250724-SSG_Landers-Samsung_Lions,2025-07-24 18:30:00,2025,SSG Landers,Samsung Lions,3.0,1.0,Final,대구,-
20250725-KIA_Tigers-Lotte_Giants,2025-07-25 18:30:00,2025,KIA Tigers,Lotte Giants,4.0,7.0,Final,사직,-
20250725-Kiwoom_Heroes-NC_Dinos,2025-07-25 18:30:00,2025,Kiwoom Heroes,NC Dinos,7.0,16.0,Final,창원,-
20250725-LG_Twins-Doosan_Bears,2025-07-25 18:30:00,2025,LG Twins,Doosan Bears,6.0,5.0,Final,잠실,-
20250725-SSG_Landers-Hanwha_Eagles,2025-07-25 18:30:00,2025,SSG Landers,Hanwha Eagles,0.0,4.0,Final,대전,-
20250725-Samsung_Lions-KT_Wiz,2025-07-25 18:30:00,2025,Samsung Lions,KT Wiz,5.0,8.0,Final,수원,-
20250726-KIA_Tigers-Lotte_Giants,2025-07-26 18:00:00,2025,KIA Tigers,Lotte Giants,4.0,9.0,Final,사직,-
20250726-Kiwoom_Heroes-NC_Dinos,2025-07-26 18:00:00,2025,Kiwoom Heroes,NC Dinos,6.0,8.0,Final,창원,-
20250726-LG_Twins-Doosan_Bears,2025-07-26 18:00:00,2025,LG Twins,Doosan Bears,4.0,3.0,Final,잠실,-
20250726-SSG_Landers-Hanwha_Eagles,2025-07-26 18:00:00,2025,SSG Landers,Hanwha Eagles,9.0,3.0,Final,대전,-
20250726-Samsung_Lions-KT_Wiz,2025-07-26 18:00:00,2025,Samsung Lions,KT Wiz,11.0,0.0,Final,수원,-
20250727-KIA_Tigers-Lotte_Giants,2025-07-27 18:00:00,2025,KIA Tigers,Lotte Giants,3.0,5.0,Final,사직,-
20250727-Kiwoom_Heroes-NC_Dinos,2025-07-27 18:00:00,2025,Kiwoom Heroes,NC Dinos,4.0,12.0,Final,창원,-
20250727-LG_Twins-Doosan_Bears,2025-07-27 18:00:00,2025,LG Twins,Doosan Bears,6.0,9.0,Final,잠실,-
20250727-SSG_Landers-Hanwha_Eagles,2025-07-27 18:00:00,2025,SSG Landers,Hanwha Eagles,3.0,2.0,Final,대전,-
20250727-Samsung_Lions-KT_Wiz,2025-07-27 18:00:00,2025,Samsung Lions,KT Wiz,3.0,4.0,Final,수원,-
20250729-Doosan_Bears-KIA_Tigers,2025-07-29 18:30:00,2025,Doosan Bears,KIA Tigers,9.0,6.0,Final,광주,-
20250729-KT_Wiz-LG_Twins,2025-07-29 18:30:00,2025,KT Wiz,LG Twins,2.0,8.0,Final,잠실,-
20250729-Kiwoom_Heroes-SSG_Landers,2025-07-29 18:30:00,2025,Kiwoom Heroes,SSG Landers,3.0,9.0,Final,문학,-
20250729-NC_Dinos-Lotte_Giants,2025-07-29 18:30:00,2025,NC Dinos,Lotte Giants,4.0,6.0,Final,사직,-
20250729-Samsung_Lions-Hanwha_Eagles,2025-07-29 18:30:00,2025,Samsung Lions,Hanwha Eagles,9.0,2.0,Final,대전,-
20250730-Doosan_Bears-KIA_Tigers,2025-07-30 18:30:00,2025,Doosan Bears,KIA Tigers,2.0,2.0,Final,광주,-
20250730-KT_Wiz-LG_Twins,2025-07-30 18:30:00,2025,KT Wiz,LG Twins,0.0,5.0,Final,잠실,-
20250730-Kiwoom_Heroes-SSG_Landers,2025-07-30 18:30:00,2025,Kiwoom Heroes,SSG Landers,5.0,5.0,Final,문학,-
20250730-NC_Dinos-Lotte_Giants,2025-07-30 18:30:00,2025,NC Dinos,Lotte Giants,9.0,4.0,Final,사직,-
20250730-Samsung_Lions-Hanwha_Eagles,2025-07-30 18:30:00,2025,Samsung Lions,Hanwha Eagles,0.0,5.0,Final,대전,-
20250731-Doosan_Bears-KIA_Tigers,2025-07-31 18:30:00,2025,Doosan Bears,KIA Tigers,2.0,3.0,Final,광주,-
20250731-KT_Wiz-LG_Twins,2025-07-31 18:30:00,2025,KT Wiz,LG Twins,0.0,18.0,Final,잠실,-
20250731-Kiwoom_Heroes-SSG_Landers,2025-07-31 18:30:00,2025,Kiwoom Heroes,SSG Landers,2.0,4.0,Final,문학,-
20250731-NC_Dinos-Lotte_Giants,2025-07-31 18:30:00,2025,NC Dinos,Lotte Giants,5.0,11.0,Final,사직,-
20250731-Samsung_Lions-Hanwha_Eagles,2025-07-31 18:30:00,2025,Samsung Lions,Hanwha Eagles,1.0,7.0,Final,대전,-
20250801-Hanwha_Eagles-KIA_Tigers,2025-08-01 18:30:00,2025,Hanwha Eagles,KIA Tigers,2.0,3.0,Final,광주,-
20250801-KT_Wiz-NC_Dinos,2025-08-01 18:30:00,2025,KT Wiz,NC Dinos,3.0,5.0,Final,창원,-
20250801-LG_Twins-Samsung_Lions,2025-08-01 18:30:00,2025,LG Twins,Samsung Lions,4.0,2.0,Final,대구,-
20250801-Lotte_Giants-Kiwoom_Heroes,2025-08-01 18:30:00,2025,Lotte Giants,Kiwoom Heroes,0.0,2.0,Final,고척,-
20250801-SSG_Landers-Doosan_Bears,2025-08-01 18:30:00,2025,SSG Landers,Doosan Bears,7.0,2.0,Final,잠실,-
20250802-Hanwha_Eagles-KIA_Tigers,2025-08-02 18:00:00,2025,Hanwha Eagles,KIA Tigers,,,Postponed,광주,우천취소
20250802-KT_Wiz-NC_Dinos,2025-08-02 18:00:00,2025,KT Wiz,NC Dinos,6.0,7.0,Final,창원,-
20250802-LG_Twins-Samsung_Lions,2025-08-02 18:00:00,2025,LG Twins,Samsung Lions,3.0,2.0,Final,대구,-
20250802-Lotte_Giants-Kiwoom_Heroes,2025-08-02 18:00:00,2025,Lotte Giants,Kiwoom Heroes,3.0,2.0,Final,고척,-
20250802-SSG_Landers-Doosan_Bears,2025-08-02 18:00:00,2025,SSG Landers,Doosan Bears,4.0,5.0,Final,잠실,-
20250803-Lotte_Giants-Kiwoom_Heroes,2025-08-03 14:00:00,2025,Lotte Giants,Kiwoom Heroes,9.0,3.0,Final,고척,-
20250803-Hanwha_Eagles-KIA_Tigers,2025-08-03 18:00:00,2025,Hanwha Eagles,KIA Tigers,,,Postponed,광주,우천취소
20250803-KT_Wiz-NC_Dinos,2025-08-03 18:00:00,2025,KT Wiz,NC Dinos,1.0,1.0,Final,창원,-
20250803-LG_Twins-Samsung_Lions,2025-08-03 18:00:00,2025,LG Twins,Samsung Lions,6.0,3.0,Final,대구,-
20250803-SSG_Landers-Doosan_Bears,2025-08-03 18:00:00,2025,SSG Landers,Doosan Bears,3.0,2.0,Final,잠실,-
20250805-Doosan_Bears-LG_Twins,2025-08-05 18:30:00,2025,Doosan Bears,LG Twins,2.0,4.0,Final,잠실,-
20250805-KIA_Tigers-Lotte_Giants,2025-08-05 18:30:00,2025,KIA Tigers,Lotte Giants,2.0,0.0,Final,사직,-
20250805-KT_Wiz-Hanwha_Eagles,2025-08-05 18:30:00,2025,KT Wiz,Hanwha Eagles,5.0,2.0,Final,대전,-
20250805-Kiwoom_Heroes-NC_Dinos,2025-08-05 18:30:00,2025,Kiwoom Heroes,NC Dinos,8.0,5.0,Final,창원,-
20250805-Samsung_Lions-SSG_Landers,2025-08-05 18:30:00,2025,Samsung Lions,SSG Landers,6.0,2.0,Final,문학,-
20250806-Doosan_Bears-LG_Twins,2025-08-06 18:30:00,2025,Doosan Bears,LG Twins,10.0,8.0,Final,잠실,-
20250806-KIA_Tigers-Lotte_Giants,2025-08-06 18:30:00,2025,KIA Tigers,Lotte Giants,1.0,7.0,Final,사직,-
20250806-KT_Wiz-Hanwha_Eagles,2025-08-06 18:30:00,2025,KT Wiz,Hanwha Eagles,4.0,5.0,Final,대전,-
20250806-Kiwoom_Heroes-NC_Dinos,2025-08-06 18:30:00,2025,Kiwoom Heroes,NC Dinos,9.0,5.0,Final,창원,-
20250806-Samsung_Lions-SSG_Landers,2025-08-06 18:30:00,2025,Samsung Lions,SSG Landers,4.0,5.0,Final,문학,-
20250807-Doosan_Bears-LG_Twins,2025-08-07 18:30:00,2025,Doosan Bears,LG Twins,3.0,4.0,Final,잠실,-
20250807-KIA_Tigers-Lotte_Giants,2025-08-07 18:30:00,2025,KIA Tigers,Lotte Giants,6.0,5.0,Final,사직,-
20250807-KT_Wiz-Hanwha_Eagles,2025-08-07 18:30:00,2025,KT Wiz,Hanwha Eagles,5.0,4.0,Final,대전,-
20250807-Kiwoom_Heroes-NC_Dinos,2025-08-07 18:30:00,2025,Kiwoom Heroes,NC Dinos,13.0,12.0,Final,창원,-
20250807-Samsung_Lions-SSG_Landers,2025-08-07 18:30:00,2025,Samsung Lions,SSG Landers,6.0,1.0,Final,문학,-
20250808-Doosan_Bears-Kiwoom_Heroes,2025-08-08 18:30:00,2025,Doosan Bears,Kiwoom Heroes,9.0,2.0,Final,고척,-
20250808-Hanwha_Eagles-LG_Twins,2025-08-08 18:30:00,2025,Hanwha Eagles,LG Twins,1.0,2.0,Final,잠실,-
20250808-KIA_Tigers-NC_Dinos,2025-08-08 18:30:00,2025,KIA Tigers,NC Dinos,4.0,5.0,Final,창원,-
20250808-SSG_Landers-Lotte_Giants,2025-08-08 18:30:00,2025,SSG Landers,Lotte Giants,1.0,0.0,Final,사직,-
20250808-Samsung_Lions-KT_Wiz,2025-08-08 18:30:00,2025,Samsung Lions,KT Wiz,8.0,4.0,Final,수원,-
20250809-Doosan_Bears-Kiwoom_Heroes,2025-08-09 18:00:00,2025,Doosan Bears,Kiwoom Heroes,6.0,4.0,Final,고척,-
20250809-Hanwha_Eagles-LG_Twins,2025-08-09 18:00:00,2025,Hanwha Eagles,LG Twins,1.0,8.0,Final,잠실,-
20250809-KIA_Tigers-NC_Dinos,2025-08-09 18:00:00,2025,KIA Tigers,NC Dinos,,,Postponed,창원,우천취소
20250809-SSG_Landers-Lotte_Giants,2025-08-09 18:00:00,2025,SSG Landers,Lotte Giants,,,Postponed,사직,우천취소
20250809-Samsung_Lions-KT_Wiz,2025-08-09 18:00:00,2025,Samsung Lions,KT Wiz,1.0,3.0,Final,수원,-
20250810-Doosan_Bears-Kiwoom_Heroes,2025-08-10 14:00:00,2025,Doosan Bears,Kiwoom Heroes,3.0,4.0,Final,고척,-
20250810-Hanwha_Eagles-LG_Twins,2025-08-10 18:00:00,2025,Hanwha Eagles,LG Twins,5.0,4.0,Final,잠실,-
20250810-KIA_Tigers-NC_Dinos,2025-08-10 18:00:00,2025,KIA Tigers,NC Dinos,12.0,16.0,Final,창원,-
20250810-SSG_Landers-Lotte_Giants,2025-08-10 18:00:00,2025,SSG Landers,Lotte Giants,10.0,1.0,Final,사직,-
