game_pk,venue_id,context_source,is_day_game,park_factor,park_run_factor,weather_temp_c,weather_humidity,weather_precip_mm,weather_wind_kmh,weather_wind_dir
777447,4,previous_day1,1.0,99.0,98.0,,,,,
777448,14,previous_day1,1.0,100.0,100.0,21.1,84.0,0.0,25.8,258.0
777449,3313,previous_day1,1.0,100.0,100.0,,,,,
777450,17,previous_day1,1.0,97.0,94.0,24.5,76.0,0.0,4.0,85.0
777451,2394,previous_day1,1.0,98.0,96.0,,,,,
777452,2602,previous_day1,1.0,105.0,110.0,,,,,
777453,680,previous_day1,1.0,91.0,83.0,18.1,54.0,0.0,18.6,229.0
777454,2395,previous_day1,0.0,97.0,94.0,20.4,48.0,0.0,29.2,292.0
777455,4705,previous_day1,0.0,100.0,100.0,26.6,67.0,0.0,13.1,262.0
777456,2529,previous_day1,0.0,100.0,100.0,35.8,24.0,0.0,14.3,219.0
777457,22,previous_day1,0.0,100.0,100.0,24.4,47.0,0.0,9.3,234.0
777460,5325,previous_day1,0.0,101.0,102.0,,,,,
777461,3309,previous_day1,0.0,101.0,102.0,28.2,79.0,0.0,5.7,252.0
777462,14,previous_day1,0.0,100.0,100.0,21.1,92.0,0.0,7.2,117.0
777463,2523,previous_day1,0.0,100.0,100.0,27.9,85.0,0.0,5.0,249.0
777465,4169,previous_day1,0.0,101.0,102.0,,,,,
777466,3313,previous_day1,0.0,100.0,100.0,,,,,
777467,4,previous_day1,0.0,99.0,98.0,,,,,
777468,5325,previous_day1,0.0,101.0,102.0,,,,,
777469,2529,previous_day1,0.0,100.0,100.0,30.9,26.0,0.0,16.2,233.0
777470,4705,previous_day1,0.0,100.0,100.0,28.4,63.0,0.0,16.9,259.0
777471,22,previous_day1,0.0,100.0,100.0,27.3,31.0,0.0,8.5,192.0
777472,2395,previous_day1,0.0,97.0,94.0,17.3,63.0,0.0,28.1,293.0
777473,680,previous_day1,0.0,91.0,83.0,20.7,57.0,0.0,17.7,253.0
777474,2602,previous_day1,0.0,105.0,110.0,,,,,
777475,2394,previous_day1,0.0,98.0,96.0,,,,,
777476,3313,previous_day1,0.0,100.0,100.0,,,,,
777477,2523,previous_day1,0.0,100.0,100.0,27.2,82.0,0.0,6.9,242.0
777478,2602,previous_day1,0.0,105.0,110.0,,,,,
777479,14,previous_day1,0.0,100.0,100.0,23.0,69.0,0.0,12.0,83.0
777480,3309,previous_day1,0.0,101.0,102.0,25.6,88.0,1.4,4.7,157.0
777481,4169,previous_day1,0.0,101.0,102.0,,,,,
777482,17,previous_day1,0.0,97.0,94.0,25.8,69.0,0.0,16.2,69.0
777483,4169,previous_day1,0.0,101.0,102.0,,,,,
777484,2523,previous_day1,0.0,100.0,100.0,27.8,75.0,0.0,11.1,245.0
777485,2529,previous_day1,0.0,100.0,100.0,26.8,29.0,0.0,18.7,218.0
777486,680,previous_day1,0.0,91.0,83.0,20.8,41.0,0.0,7.2,267.0
777487,3313,previous_day1,0.0,100.0,100.0,,,,,
777488,3309,previous_day1,0.0,101.0,102.0,19.3,93.0,0.0,7.1,45.0
777489,4705,previous_day1,0.0,100.0,100.0,27.9,60.0,0.0,21.9,203.0
777490,22,previous_day1,0.0,100.0,100.0,23.6,44.0,0.0,8.7,240.0
777491,15,previous_day1,1.0,101.0,102.0,44.0,5.0,0.0,7.6,267.0
777492,32,previous_day1,1.0,97.0,94.0,24.0,60.0,0.0,12.8,79.0
777493,5325,previous_day1,1.0,101.0,102.0,,,,,
777494,2392,previous_day1,1.0,100.0,100.0,31.5,67.0,0.0,7.9,231.0
777495,680,previous_day1,1.0,91.0,83.0,18.0,57.0,0.0,11.3,307.0
777496,7,previous_day1,1.0,104.0,108.0,31.6,45.0,0.0,11.5,88.0
777497,17,previous_day1,1.0,97.0,94.0,24.1,66.0,0.0,10.6,66.0
777498,22,previous_day1,1.0,100.0,100.0,27.3,43.0,0.0,15.5,252.0
777499,2681,previous_day1,1.0,101.0,102.0,18.3,91.0,0.0,11.8,59.0
777500,3,previous_day1,1.0,107.0,114.0,18.2,60.0,0.0,14.6,81.0
777501,2,previous_day1,1.0,99.0,98.0,20.9,83.0,0.0,10.9,99.0
777502,3289,previous_day1,1.0,97.0,94.0,,,,,
777503,3309,previous_day1,1.0,101.0,102.0,21.6,88.0,0.0,9.7,90.0
777504,4705,previous_day1,1.0,100.0,100.0,27.7,65.0,0.0,12.1,233.0
777505,2394,previous_day1,1.0,98.0,96.0,,,,,
777506,22,previous_day1,0.0,100.0,100.0,20.8,67.0,0.0,9.7,243.0
777507,680,previous_day1,0.0,91.0,83.0,18.7,53.0,0.0,8.7,336.0
777508,5325,previous_day1,1.0,101.0,102.0,,,,,
777509,2681,previous_day1,1.0,101.0,102.0,20.2,84.0,0.0,13.0,48.0
777510,2392,previous_day1,1.0,100.0,100.0,29.9,74.0,0.0,11.2,213.0
777511,7,previous_day1,1.0,104.0,108.0,33.5,37.0,0.0,5.7,108.0
777512,32,previous_day1,1.0,97.0,94.0,22.2,60.0,0.0,10.9,82.0
777513,17,previous_day1,1.0,97.0,94.0,20.7,71.0,0.0,15.8,41.0
777514,3309,previous_day1,1.0,101.0,102.0,27.1,75.0,0.0,13.3,33.0
777515,15,previous_day1,1.0,101.0,102.0,42.5,7.0,0.0,3.3,139.0
777516,3,previous_day1,0.0,107.0,114.0,13.6,84.0,0.0,10.8,60.0
777517,2394,previous_day1,1.0,98.0,96.0,,,,,
777518,3289,previous_day1,1.0,97.0,94.0,,,,,
777519,2,previous_day1,1.0,99.0,98.0,27.9,63.0,0.0,11.5,92.0
777520,680,previous_day1,0.0,91.0,83.0,16.3,65.0,0.0,6.6,292.0
777521,15,previous_day1,0.0,101.0,102.0,38.7,9.0,0.0,12.7,285.0
777522,22,previous_day1,0.0,100.0,100.0,19.9,72.0,0.0,9.3,242.0
777523,4705,previous_day1,1.0,100.0,100.0,27.9,64.0,0.0,13.0,228.0
777524,5325,previous_day1,0.0,101.0,102.0,,,,,
777525,32,previous_day1,0.0,97.0,94.0,18.2,68.0,0.0,15.6,23.0
777526,17,previous_day1,1.0,97.0,94.0,22.8,74.0,0.0,9.2,132.0
777527,2392,previous_day1,0.0,100.0,100.0,25.5,89.0,0.0,9.4,130.0
777528,3289,previous_day1,0.0,97.0,94.0,,,,,
777529,7,previous_day1,0.0,104.0,108.0,28.9,52.0,0.0,11.8,52.0
777530,3309,previous_day1,0.0,101.0,102.0,25.9,68.0,0.0,21.3,79.0
777531,2681,previous_day1,0.0,101.0,102.0,26.7,36.0,0.0,16.2,94.0
777532,32,previous_day1,0.0,97.0,94.0,16.8,63.0,0.0,21.4,27.0
777533,3312,previous_day1,1.0,102.0,104.0,21.6,74.0,0.0,15.7,127.0
777534,19,previous_day1,1.0,112.0,125.0,33.0,12.0,0.0,7.6,121.0
777535,4705,previous_day1,0.0,100.0,100.0,26.8,74.0,0.0,4.1,128.0
777536,7,previous_day1,0.0,104.0,108.0,24.7,54.0,0.0,17.6,131.0
777537,3,previous_day1,0.0,107.0,114.0,19.3,59.0,0.0,12.6,85.0
777538,2394,previous_day1,0.0,98.0,96.0,,,,,
777539,2,previous_day1,0.0,99.0,98.0,28.1,56.0,0.0,17.7,84.0
777540,2,previous_day1,0.0,99.0,98.0,32.7,30.0,0.0,8.0,275.0
777541,17,previous_day1,0.0,97.0,94.0,18.8,81.0,0.0,23.0,9.0
777542,1,previous_day1,1.0,100.0,100.0,24.5,58.0,0.0,13.8,227.0
777543,2680,previous_day1,1.0,96.0,92.0,18.5,88.0,0.0,10.9,224.0
777544,3289,previous_day1,1.0,97.0,94.0,,,,,
777545,2889,previous_day1,1.0,100.0,100.0,,,,,
777546,2392,previous_day1,0.0,100.0,100.0,25.2,83.0,0.0,7.6,172.0
777547,19,previous_day1,0.0,112.0,125.0,27.0,24.0,0.0,9.7,239.0
777548,15,previous_day1,1.0,101.0,102.0,39.2,15.0,0.0,11.2,274.0
777549,5,previous_day1,1.0,97.0,94.0,27.3,42.0,0.0,16.5,247.0
777550,2392,previous_day1,0.0,100.0,100.0,24.8,86.0,0.0,4.4,125.0
777551,7,previous_day1,0.0,104.0,108.0,30.8,44.0,0.0,18.1,203.0
777552,31,previous_day1,1.0,101.0,102.0,25.2,46.0,0.0,11.7,252.0
777553,2681,previous_day1,1.0,101.0,102.0,28.4,36.0,0.0,12.3,263.0
777554,32,previous_day1,1.0,97.0,94.0,29.3,45.0,0.0,21.6,266.0
777555,3289,previous_day1,0.0,97.0,94.0,,,,,
777556,3312,previous_day1,0.0,102.0,104.0,18.4,83.0,0.0,2.9,360.0
777557,3312,previous_day1,0.0,102.0,104.0,27.3,42.0,0.0,13.7,166.0
777558,2889,previous_day1,0.0,100.0,100.0,,,,,
777559,15,previous_day1,0.0,101.0,102.0,38.2,9.0,0.0,14.8,271.0
777560,2680,previous_day1,0.0,96.0,92.0,17.8,90.0,0.0,8.4,230.0
777561,3,previous_day1,0.0,107.0,114.0,25.1,52.0,0.0,16.6,219.0
777562,2,previous_day1,0.0,99.0,98.0,29.9,35.0,0.0,10.5,262.0
777563,19,previous_day1,0.0,112.0,125.0,28.1,16.0,0.4,7.9,270.0
777564,1,previous_day1,0.0,100.0,100.0,20.2,74.0,0.0,12.5,213.0
777565,3,previous_day1,0.0,107.0,114.0,14.9,97.0,0.0,1.8,101.0
777566,31,previous_day1,0.0,101.0,102.0,21.1,55.0,0.0,10.2,280.0
777567,2392,previous_day1,0.0,100.0,100.0,29.1,74.0,0.0,8.5,152.0
777568,32,previous_day1,0.0,97.0,94.0,21.1,54.0,0.0,12.1,258.0
777569,5,previous_day1,0.0,97.0,94.0,21.1,45.0,0.0,7.9,286.0
777570,3289,previous_day1,0.0,97.0,94.0,,,,,
777571,2681,previous_day1,0.0,101.0,102.0,24.8,72.0,0.0,5.4,200.0
777572,7,previous_day1,0.0,104.0,108.0,30.7,19.0,0.0,5.8,248.0
777573,2,previous_day1,0.0,99.0,98.0,27.8,42.0,0.0,11.5,268.0
777574,31,previous_day1,0.0,101.0,102.0,19.5,83.0,1.1,11.8,230.0
777575,32,previous_day1,0.0,97.0,94.0,17.5,56.0,0.0,21.2,269.0
777576,1,previous_day1,0.0,100.0,100.0,19.3,77.0,0.0,11.0,218.0
777577,15,previous_day1,0.0,101.0,102.0,38.6,6.0,0.0,14.1,255.0
777578,2681,previous_day1,0.0,101.0,102.0,21.2,88.0,0.0,12.4,60.0
777579,2680,previous_day1,0.0,96.0,92.0,18.2,82.0,0.0,10.2,312.0
777580,5,previous_day1,0.0,97.0,94.0,19.2,78.0,0.0,11.2,178.0
777581,2889,previous_day1,0.0,100.0,100.0,,,,,
777582,2889,previous_day1,1.0,100.0,100.0,,,,,
777583,19,previous_day1,1.0,112.0,125.0,23.0,43.0,0.0,8.7,42.0
777584,3,previous_day1,0.0,107.0,114.0,13.2,95.0,0.0,12.9,60.0
777585,3312,previous_day1,1.0,102.0,104.0,20.3,41.0,0.0,23.4,273.0
777586,32,previous_day1,1.0,97.0,94.0,25.7,44.0,0.0,17.9,208.0
777587,2395,previous_day1,1.0,97.0,94.0,15.3,86.0,0.0,20.3,264.0
777588,2529,previous_day1,1.0,100.0,100.0,28.3,39.0,0.0,16.6,222.0
777589,1,previous_day1,1.0,100.0,100.0,23.7,61.0,0.0,12.8,248.0
777590,4,previous_day1,1.0,99.0,98.0,,,,,
777591,5,previous_day1,1.0,97.0,94.0,22.2,69.0,0.0,5.4,94.0
777592,2523,previous_day1,1.0,100.0,100.0,30.2,64.0,0.0,14.0,228.0
777593,3313,previous_day1,0.0,100.0,100.0,,,,,
777594,2394,previous_day1,1.0,98.0,96.0,,,,,
777595,31,previous_day1,1.0,101.0,102.0,18.5,95.0,7.9,16.4,29.0
777596,3309,previous_day1,1.0,101.0,102.0,23.5,79.0,0.0,13.6,102.0
777597,32,previous_day1,0.0,97.0,94.0,20.7,52.0,0.0,7.8,77.0
777598,2395,previous_day1,1.0,97.0,94.0,16.2,84.0,0.0,18.8,273.0
777599,2529,previous_day1,0.0,100.0,100.0,26.8,39.0,0.0,18.6,223.0
777600,3312,previous_day1,1.0,102.0,104.0,24.4,49.0,0.0,11.8,203.0
777601,2889,previous_day1,1.0,100.0,100.0,,,,,
777602,2602,previous_day1,1.0,105.0,110.0,,,,,
777603,1,previous_day1,0.0,100.0,100.0,20.4,69.0,0.0,12.8,248.0
777604,19,previous_day1,0.0,112.0,125.0,25.3,14.0,0.0,12.1,330.0
777605,3313,previous_day1,0.0,100.0,100.0,,,,,
777606,4,previous_day1,1.0,99.0,98.0,,,,,
777607,31,previous_day1,1.0,101.0,102.0,25.5,60.0,0.0,10.3,324.0
777608,5,previous_day1,1.0,97.0,94.0,22.7,45.0,0.0,12.1,343.0
777609,2394,previous_day1,1.0,98.0,96.0,,,,,
777610,3309,previous_day1,1.0,101.0,102.0,25.6,84.0,0.0,11.9,183.0
777611,2523,previous_day1,1.0,100.0,100.0,30.9,59.0,0.0,16.8,239.0
777612,2602,previous_day1,1.0,105.0,110.0,,,,,
777613,2529,previous_day1,0.0,100.0,100.0,27.7,39.0,0.0,17.9,232.0
777614,1,previous_day1,0.0,100.0,100.0,19.1,74.0,0.0,13.5,236.0
777615,3312,previous_day1,0.0,102.0,104.0,19.2,71.0,0.0,5.2,12.0
777616,19,previous_day1,0.0,112.0,125.0,14.5,81.0,0.0,11.5,44.0
777617,32,previous_day1,0.0,97.0,94.0,21.0,35.0,0.0,9.9,33.0
777618,4,previous_day1,0.0,99.0,98.0,,,,,
777619,2395,previous_day1,0.0,97.0,94.0,13.9,90.0,0.0,21.6,272.0
777620,2889,previous_day1,0.0,100.0,100.0,,,,,
777621,31,previous_day1,0.0,101.0,102.0,22.0,88.0,0.0,0.8,333.0
777622,5,previous_day1,0.0,97.0,94.0,18.8,83.0,0.0,14.2,9.0
777623,2602,previous_day1,0.0,105.0,110.0,,,,,
777624,3309,previous_day1,0.0,101.0,102.0,23.9,80.0,0.0,23.5,306.0
777625,2523,previous_day1,1.0,100.0,100.0,29.4,73.0,0.0,12.7,215.0
777626,2394,previous_day1,0.0,98.0,96.0,,,,,
777627,3313,previous_day1,0.0,100.0,100.0,,,,,
777628,680,previous_day1,1.0,91.0,83.0,22.1,58.0,0.0,12.4,330.0
777629,2523,previous_day1,0.0,100.0,100.0,27.1,85.0,0.0,7.2,217.0
777630,31,previous_day1,0.0,101.0,102.0,27.4,54.0,0.0,18.2,288.0
777631,22,previous_day1,1.0,100.0,100.0,23.7,57.0,0.0,13.4,239.0
777632,3309,previous_day1,0.0,101.0,102.0,26.1,65.0,0.0,17.0,174.0
777633,2395,previous_day1,1.0,97.0,94.0,19.6,67.0,0.0,23.7,246.0
777634,4,previous_day1,1.0,99.0,98.0,,,,,
777635,2889,previous_day1,0.0,100.0,100.0,,,,,
777636,2529,previous_day1,1.0,100.0,100.0,28.2,37.0,0.0,17.6,226.0
777637,14,previous_day1,1.0,100.0,100.0,19.7,91.0,0.0,4.1,45.0
777638,22,previous_day1,0.0,100.0,100.0,17.4,80.0,0.0,10.8,249.0
777639,4,previous_day1,0.0,99.0,98.0,,,,,
777640,4705,previous_day1,1.0,100.0,100.0,23.4,81.0,0.0,4.7,23.0
777641,2395,previous_day1,0.0,97.0,94.0,12.3,99.0,0.0,17.3,253.0
777643,2529,previous_day1,0.0,100.0,100.0,27.2,38.0,0.0,20.2,235.0
777644,3313,previous_day1,0.0,100.0,100.0,,,,,
777645,680,previous_day1,0.0,91.0,83.0,20.4,50.0,0.0,11.8,348.0
777646,2523,previous_day1,0.0,100.0,100.0,25.5,84.0,0.0,13.4,174.0
777647,2602,previous_day1,1.0,105.0,110.0,,,,,
777648,31,previous_day1,0.0,101.0,102.0,29.8,42.0,0.0,16.4,199.0
777649,3,previous_day1,1.0,107.0,114.0,28.9,35.0,0.0,17.5,217.0
777650,3309,previous_day1,0.0,101.0,102.0,28.7,50.0,0.0,16.1,156.0
777651,14,previous_day1,0.0,100.0,100.0,25.0,47.0,0.0,21.3,199.0
777652,4169,previous_day1,1.0,101.0,102.0,,,,,
777653,3313,previous_day1,0.0,100.0,100.0,,,,,
777654,4705,previous_day1,0.0,100.0,100.0,27.6,55.0,0.0,15.7,79.0
777655,680,previous_day1,0.0,91.0,83.0,20.3,38.0,0.0,13.0,358.0
777656,2395,previous_day1,0.0,97.0,94.0,13.3,88.0,0.0,21.3,275.0
777657,22,previous_day1,0.0,100.0,100.0,16.6,78.0,0.0,16.3,275.0
777658,2529,previous_day1,0.0,100.0,100.0,26.6,40.0,0.0,18.9,228.0
777659,3309,previous_day1,0.0,101.0,102.0,26.9,28.0,0.0,11.8,157.0
777660,2889,previous_day1,0.0,100.0,100.0,,,,,
777661,4,previous_day1,0.0,99.0,98.0,,,,,
777662,2523,previous_day1,0.0,100.0,100.0,24.5,80.0,0.0,11.6,95.0
777663,31,previous_day1,0.0,101.0,102.0,27.1,27.0,0.0,11.5,180.0
777664,3313,previous_day1,0.0,100.0,100.0,,,,,
777665,14,previous_day1,0.0,100.0,100.0,22.6,41.0,0.0,18.2,189.0
777666,4169,previous_day1,0.0,101.0,102.0,,,,,
777667,3,previous_day1,0.0,107.0,114.0,23.7,36.0,0.0,0.7,360.0
777668,2602,previous_day1,0.0,105.0,110.0,,,,,
777669,2529,previous_day1,0.0,100.0,100.0,25.9,41.0,0.0,20.2,229.0
777670,3,previous_day1,0.0,107.0,114.0,19.6,39.0,0.0,13.9,249.0
777671,2602,previous_day1,0.0,105.0,110.0,,,,,
777672,4705,previous_day1,0.0,100.0,100.0,28.2,44.0,0.0,14.6,130.0
777673,4169,previous_day1,0.0,101.0,102.0,,,,,
777674,4,previous_day1,0.0,99.0,98.0,,,,,
777675,22,previous_day1,0.0,100.0,100.0,18.5,77.0,0.0,11.4,246.0
777676,2395,previous_day1,0.0,97.0,94.0,13.3,86.0,0.0,23.4,269.0
777677,7,previous_day1,1.0,104.0,108.0,30.4,31.0,0.0,6.8,360.0
777678,5325,previous_day1,1.0,101.0,102.0,,,,,
777679,15,previous_day1,1.0,101.0,102.0,31.2,38.0,0.0,24.6,264.0
777680,680,previous_day1,1.0,91.0,83.0,16.5,59.0,0.0,13.5,335.0
777681,2680,previous_day1,1.0,96.0,92.0,24.0,64.0,0.0,20.5,301.0
777682,22,previous_day1,1.0,100.0,100.0,24.3,49.0,0.0,14.7,259.0
777683,5,previous_day1,1.0,97.0,94.0,16.2,36.0,0.0,15.1,288.0
777684,2,previous_day1,1.0,99.0,98.0,19.9,43.0,0.0,19.5,266.0
777685,14,previous_day1,1.0,100.0,100.0,17.7,35.0,0.0,19.7,288.0
777686,3289,previous_day1,1.0,97.0,94.0,,,,,
777687,17,previous_day1,1.0,97.0,94.0,16.2,53.0,0.0,14.7,73.0
777688,2681,previous_day1,1.0,101.0,102.0,17.7,48.0,0.0,19.9,257.0
777689,4169,previous_day1,1.0,101.0,102.0,,,,,
777690,2392,previous_day1,1.0,100.0,100.0,30.0,69.0,0.0,4.3,355.0
777691,2680,previous_day1,0.0,96.0,92.0,23.4,59.0,0.0,8.2,331.0
777692,4705,previous_day1,1.0,100.0,100.0,25.3,51.0,0.0,11.4,281.0
777693,2392,previous_day1,1.0,100.0,100.0,29.1,66.0,0.0,3.4,328.0
777694,7,previous_day1,1.0,104.0,108.0,30.1,36.0,0.0,18.7,271.0
777695,680,previous_day1,1.0,91.0,83.0,14.3,77.0,0.0,14.0,61.0
777696,15,previous_day1,0.0,101.0,102.0,35.5,13.0,0.0,15.9,266.0
777697,5325,previous_day1,1.0,101.0,102.0,,,,,
777698,22,previous_day1,1.0,100.0,100.0,27.7,44.0,0.0,12.8,238.0
777699,2,previous_day1,1.0,99.0,98.0,19.9,55.0,0.0,25.3,281.0
777700,3289,previous_day1,1.0,97.0,94.0,,,,,
777701,14,previous_day1,1.0,100.0,100.0,12.1,60.0,0.0,23.2,327.0
777702,2681,previous_day1,1.0,101.0,102.0,19.6,72.0,0.0,16.2,266.0
777703,5,previous_day1,1.0,97.0,94.0,10.3,72.0,0.0,19.1,313.0
777704,17,previous_day1,1.0,97.0,94.0,14.8,57.0,0.0,20.6,12.0
777705,4169,previous_day1,1.0,101.0,102.0,,,,,
777706,4705,previous_day1,1.0,100.0,100.0,25.5,47.0,0.0,22.0,285.0
777707,2680,previous_day1,0.0,96.0,92.0,21.0,70.0,0.0,7.4,284.0
777708,22,previous_day1,0.0,100.0,100.0,24.8,51.0,0.0,8.9,256.0
777709,5325,previous_day1,0.0,101.0,102.0,,,,,
777710,15,previous_day1,0.0,101.0,102.0,36.2,8.0,0.0,10.5,274.0
777711,7,previous_day1,0.0,104.0,108.0,24.6,38.0,0.0,13.2,296.0
777712,17,previous_day1,1.0,97.0,94.0,24.3,42.0,0.0,7.7,62.0
777713,680,previous_day1,0.0,91.0,83.0,21.5,40.0,0.0,14.4,4.0
777714,2392,previous_day1,0.0,100.0,100.0,26.5,83.0,0.0,14.2,69.0
777715,2681,previous_day1,0.0,101.0,102.0,21.9,73.0,0.0,6.4,142.0
777716,14,previous_day1,0.0,100.0,100.0,23.5,45.0,0.0,15.8,282.0
777717,4169,previous_day1,0.0,101.0,102.0,,,,,
777718,3289,previous_day1,0.0,97.0,94.0,,,,,
777719,4705,previous_day1,0.0,100.0,100.0,20.5,70.0,0.0,16.3,305.0
777720,2,previous_day1,1.0,99.0,98.0,24.9,54.0,0.0,6.4,106.0
777721,5,previous_day1,0.0,97.0,94.0,19.1,49.0,0.0,5.8,274.0
777722,680,previous_day1,0.0,91.0,83.0,15.3,63.0,0.0,14.4,58.0
777723,2681,previous_day1,0.0,101.0,102.0,21.5,81.0,0.0,4.9,197.0
777724,5325,previous_day1,0.0,101.0,102.0,,,,,
777725,2392,previous_day1,0.0,100.0,100.0,28.5,70.0,0.0,9.3,126.0
777726,2680,previous_day1,1.0,96.0,92.0,18.9,72.0,0.0,12.2,246.0
777727,14,previous_day1,0.0,100.0,100.0,15.7,92.0,0.0,10.2,228.0
777728,1,previous_day1,0.0,100.0,100.0,17.3,76.0,0.0,13.0,231.0
777729,15,previous_day1,1.0,101.0,102.0,37.5,8.0,0.0,4.9,216.0
777730,680,previous_day1,0.0,91.0,83.0,21.4,58.0,0.0,17.4,243.0
777731,17,previous_day1,0.0,97.0,94.0,12.8,87.0,0.0,9.0,16.0
777732,2523,previous_day1,1.0,100.0,100.0,30.5,59.0,0.0,15.3,229.0
777733,7,previous_day1,0.0,104.0,108.0,20.9,50.0,0.0,8.9,339.0
777734,2392,previous_day1,1.0,100.0,100.0,26.9,75.0,0.0,13.1,81.0
777736,32,previous_day1,1.0,97.0,94.0,17.2,65.0,0.0,14.5,46.0
777737,3289,previous_day1,1.0,97.0,94.0,,,,,
777738,2394,previous_day1,1.0,98.0,96.0,,,,,
777739,5,previous_day1,1.0,97.0,94.0,14.1,89.0,1.4,12.9,126.0
777740,2,previous_day1,0.0,99.0,98.0,15.1,94.0,2.2,16.7,84.0
777741,5325,previous_day1,0.0,101.0,102.0,,,,,
777742,2680,previous_day1,0.0,96.0,92.0,15.2,92.0,0.0,7.1,210.0
777743,680,previous_day1,0.0,91.0,83.0,20.5,47.0,0.0,11.9,360.0
777744,15,previous_day1,0.0,101.0,102.0,34.9,6.0,0.0,12.1,287.0
777745,1,previous_day1,0.0,100.0,100.0,18.2,74.0,0.0,12.1,217.0
777746,2523,previous_day1,0.0,100.0,100.0,30.4,59.0,0.0,14.6,254.0
777747,32,previous_day1,0.0,97.0,94.0,16.2,45.0,0.0,18.3,22.0
777748,2681,previous_day1,0.0,101.0,102.0,20.8,41.0,0.0,15.9,183.0
777749,3289,previous_day1,0.0,97.0,94.0,,,,,
777750,7,previous_day1,0.0,104.0,108.0,14.4,83.0,0.0,7.6,3.0
777751,17,previous_day1,0.0,97.0,94.0,14.1,73.0,0.0,20.5,1.0
777752,2392,previous_day1,0.0,100.0,100.0,27.7,77.0,0.0,6.6,347.0
777753,5,previous_day1,0.0,97.0,94.0,20.7,44.0,0.0,15.7,99.0
777754,2,previous_day1,0.0,99.0,98.0,17.8,58.0,0.0,13.7,180.0
777755,2394,previous_day1,0.0,98.0,96.0,,,,,
777756,2680,previous_day1,0.0,96.0,92.0,18.6,74.0,0.0,9.6,250.0
777757,17,previous_day1,1.0,97.0,94.0,15.4,67.0,0.0,19.1,20.0
777758,3289,previous_day1,1.0,97.0,94.0,,,,,
777759,5325,previous_day1,1.0,101.0,102.0,,,,,
777760,7,previous_day1,1.0,104.0,108.0,18.4,57.0,0.0,21.6,88.0
777761,15,previous_day1,0.0,101.0,102.0,36.2,6.0,0.0,14.3,309.0
777762,2523,previous_day1,0.0,100.0,100.0,30.1,61.0,0.0,15.8,253.0
777763,1,previous_day1,0.0,100.0,100.0,19.1,70.0,0.0,11.0,218.0
777764,32,previous_day1,1.0,97.0,94.0,15.7,65.0,0.0,15.8,45.0
777765,2529,previous_day1,1.0,100.0,100.0,24.8,37.0,0.0,15.4,213.0
777766,2889,previous_day1,1.0,100.0,100.0,,,,,
777767,1,previous_day1,1.0,100.0,100.0,20.2,68.0,0.0,16.7,233.0
777768,19,previous_day1,1.0,112.0,125.0,13.0,93.0,0.0,11.5,32.0
777769,5,previous_day1,0.0,97.0,94.0,17.8,52.0,0.0,13.1,9.0
777770,2394,previous_day1,1.0,98.0,96.0,,,,,
777771,2,previous_day1,1.0,99.0,98.0,22.9,34.0,0.0,14.2,353.0
777772,3312,previous_day1,1.0,102.0,104.0,19.7,37.0,0.0,6.2,7.0
777773,3289,previous_day1,0.0,97.0,94.0,,,,,
777774,2392,previous_day1,1.0,100.0,100.0,31.6,60.0,0.0,17.7,174.0
777775,2523,previous_day1,1.0,100.0,100.0,34.1,45.0,0.0,12.7,225.0
777776,31,previous_day1,1.0,101.0,102.0,16.2,52.0,0.0,11.2,285.0
777777,4,previous_day1,1.0,99.0,98.0,,,,,
777778,3309,previous_day1,1.0,101.0,102.0,21.1,37.0,0.0,20.0,296.0
777779,2602,previous_day1,1.0,105.0,110.0,,,,,
777780,2394,previous_day1,1.0,98.0,96.0,,,,,
777781,1,previous_day1,0.0,100.0,100.0,17.5,75.0,0.0,12.3,201.0
777782,19,previous_day1,1.0,112.0,125.0,25.9,33.0,0.0,11.3,83.0
777783,4705,previous_day1,1.0,100.0,100.0,26.0,71.0,0.0,6.2,83.0
777784,2529,previous_day1,0.0,100.0,100.0,23.1,42.0,0.0,20.6,227.0
777785,3,previous_day1,1.0,107.0,114.0,14.9,69.0,0.0,15.6,296.0
777786,2889,previous_day1,1.0,100.0,100.0,,,,,
777787,2392,previous_day1,1.0,100.0,100.0,32.6,53.0,0.0,14.6,170.0
777788,3312,previous_day1,1.0,102.0,104.0,16.5,48.0,0.0,8.9,21.0
777789,3289,previous_day1,0.0,97.0,94.0,,,,,
777790,3,previous_day1,0.0,107.0,114.0,11.3,79.0,0.0,12.2,284.0
777791,2602,previous_day1,1.0,105.0,110.0,,,,,
777792,4,previous_day1,1.0,99.0,98.0,,,,,
777793,3309,previous_day1,1.0,101.0,102.0,19.7,39.0,0.0,25.5,293.0
777794,31,previous_day1,1.0,101.0,102.0,14.6,62.0,0.0,16.6,300.0
777795,2523,previous_day1,0.0,100.0,100.0,28.1,67.0,0.0,18.4,73.0
777796,2394,previous_day1,0.0,98.0,96.0,,,,,
777797,2889,previous_day1,0.0,100.0,100.0,,,,,
777798,1,previous_day1,0.0,100.0,100.0,17.6,79.0,0.0,10.7,230.0
777799,3312,previous_day1,0.0,102.0,104.0,15.0,52.0,0.0,6.6,22.0
777800,2392,previous_day1,0.0,100.0,100.0,27.6,70.0,0.0,16.9,151.0
777801,3309,previous_day1,0.0,101.0,102.0,15.6,46.0,0.0,24.9,281.0
