game_id,game_date,season,away,home,away_score,home_score,status,stadium,home_history_games,away_history_games,elo_home_prob,home_win_r20,away_win_r20,home_run_diff_r20,away_run_diff_r20,home_runs_for_r20,away_runs_for_r20,home_runs_against_r20,away_runs_against_r20,home_days_rest,away_days_rest,diff_win_r20,diff_run_diff_r20,diff_runs_for_r20,diff_runs_against_r20,diff_days_rest,result,total_runs
20240813-Hanshin_Tigers-Yomiuri_Giants,2024-08-13 18:00:00,2024,Hanshin Tigers,Yomiuri Giants,8.0,5.0,Final,東京ドーム,105,106,0.577287773959197,0.625,0.55,0.15,1.15,3.2,4.2,3.05,3.05,1.0,1.0,0.07499999999999996,-0.9999999999999999,-1.0,0.0,0.0,away,13.0
20240813-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2024-08-13 18:00:00,2024,Tohoku Rakuten Golden Eagles,Orix Buffaloes,3.0,0.0,Final,京セラD大阪,102,101,0.5007988797298903,0.325,0.4,-1.35,-1.55,2.45,3.85,3.8,5.4,1.0,1.0,-0.07500000000000001,0.19999999999999996,-1.4,-1.6000000000000005,0.0,away,3.0
20240813-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2024-08-13 18:00:00,2024,Yokohama DeNA BayStars,Hiroshima Toyo Carp,6.0,0.0,Final,マツダスタジアム,100,104,0.6814947538623304,0.725,0.275,0.8,-0.85,3.55,3.55,2.75,4.4,1.0,1.0,0.44999999999999996,1.65,0.0,-1.6500000000000004,0.0,away,6.0
20240814-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2024-08-14 18:00:00,2024,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,1.0,4.0,Final,エスコンＦ,103,104,0.5333545730995369,0.75,0.55,2.0,0.35,5.1,4.15,3.1,3.8,1.0,1.0,0.19999999999999996,1.65,0.9499999999999993,-0.6999999999999997,0.0,home,5.0
20240814-Chunichi_Dragons-Tokyo_Yakult_Swallows,2024-08-14 18:00:00,2024,Chunichi Dragons,Tokyo Yakult Swallows,6.0,7.0,Final,神 宮,104,107,0.5407423795439841,0.45,0.375,-1.0,-0.25,3.9,2.7,4.9,2.95,1.0,1.0,0.07500000000000001,-0.75,1.1999999999999997,1.9500000000000002,0.0,home,13.0
20240814-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2024-08-14 18:00:00,2024,Fukuoka SoftBank Hawks,Saitama Seibu Lions,1.0,4.0,Final,ベルーナドーム,103,103,0.1800613920951533,0.225,0.75,-1.65,2.2,2.6,5.3,4.25,3.1,1.0,1.0,-0.525,-3.85,-2.6999999999999997,1.15,0.0,home,5.0
20240814-Hanshin_Tigers-Yomiuri_Giants,2024-08-14 18:00:00,2024,Hanshin Tigers,Yomiuri Giants,0.0,4.0,Final,東京ドーム,106,107,0.53663963709597,0.575,0.6,-0.05,1.35,3.25,4.45,3.3,3.1,1.0,1.0,-0.025000000000000022,-1.4000000000000001,-1.2000000000000002,0.19999999999999973,0.0,home,4.0
20240814-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2024-08-14 18:00:00,2024,Tohoku Rakuten Golden Eagles,Orix Buffaloes,6.0,1.0,Final,京セラD大阪,103,102,0.46510858960640944,0.275,0.45,-1.55,-1.35,2.35,3.8,3.9,5.15,1.0,1.0,-0.175,-0.19999999999999996,-1.4499999999999997,-1.2500000000000004,0.0,away,7.0
20240814-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2024-08-14 18:00:00,2024,Yokohama DeNA BayStars,Hiroshima Toyo Carp,3.0,4.0,Final,マツダスタジアム,101,105,0.6291117400774334,0.675,0.325,0.35,-0.4,3.4,3.85,3.05,4.25,1.0,1.0,0.35000000000000003,0.75,-0.4500000000000002,-1.2000000000000002,0.0,home,7.0
20240815-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2024-08-15 18:00:00,2024,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,1.0,6.0,Final,エスコンＦ,104,105,0.5663203036515477,0.75,0.55,1.95,0.3,5.0,4.0,3.05,3.7,1.0,1.0,0.19999999999999996,1.65,1.0,-0.6500000000000004,0.0,home,7.0
20240815-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2024-08-15 18:00:00,2024,Fukuoka SoftBank Hawks,Saitama Seibu Lions,9.0,2.0,Final,ベルーナドーム,104,104,0.21724018991997895,0.225,0.7,-1.8,1.95,2.5,5.05,4.3,3.1,1.0,1.0,-0.475,-3.75,-2.55,1.1999999999999997,0.0,away,11.0
20240815-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2024-08-15 18:00:00,2024,Tohoku Rakuten Golden Eagles,Orix Buffaloes,2.0,3.0,Final,京セラD大阪,104,103,0.42807091252651097,0.275,0.5,-1.5,-0.9,2.4,4.0,3.9,4.9,1.0,1.0,-0.22499999999999998,-0.6,-1.6,-1.0000000000000004,0.0,home,5.0
20240816-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2024-08-16 18:00:00,2024,Chiba Lotte Marines,Fukuoka SoftBank Hawks,0.0,4.0,Final,みずほPayPay,105,106,0.6163673488330922,0.7,0.55,2.1,0.1,5.3,4.0,3.2,3.9,1.0,1.0,0.1499999999999999,2.0,1.2999999999999998,-0.6999999999999997,0.0,home,4.0
20240816-Hanshin_Tigers-Chunichi_Dragons,2024-08-16 18:00:00,2024,Hanshin Tigers,Chunichi Dragons,1.0,2.0,Final,バンテリンドーム,108,108,0.37700546108079686,0.325,0.6,-0.35,1.2,2.95,4.45,3.3,3.25,2.0,2.0,-0.27499999999999997,-1.5499999999999998,-1.5,0.04999999999999982,0.0,home,3.0
20240816-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2024-08-16 18:00:00,2024,Hiroshima Toyo Carp,Tokyo Yakult Swallows,,,Postponed,神 宮,105,102,0.37548193441847955,0.5,0.675,-0.9,0.35,3.9,3.55,4.8,3.2,2.0,2.0,-0.17500000000000004,-1.25,0.3500000000000001,1.5999999999999996,0.0,,
20240816-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2024-08-16 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,1.0,5.0,Final,京セラD大阪,105,105,0.3320603434731021,0.325,0.75,-1.4,2.15,2.45,5.2,3.85,3.05,1.0,1.0,-0.425,-3.55,-2.75,0.8000000000000003,0.0,home,6.0
20240816-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2024-08-16 18:00:00,2024,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,,,Postponed,楽天モバイル,104,105,0.7253646096855204,0.45,0.225,-1.0,-1.95,3.95,2.6,4.95,4.55,1.0,1.0,0.225,0.95,1.35,0.40000000000000036,0.0,,
20240816-Yomiuri_Giants-Yokohama_DeNA_BayStars,2024-08-16 18:00:00,2024,Yomiuri Giants,Yokohama DeNA BayStars,,,Postponed,横 浜,106,107,0.40275318991464754,0.275,0.625,-0.5,0.2,3.6,3.45,4.1,3.25,2.0,2.0,-0.35,-0.7,0.1499999999999999,0.8499999999999996,0.0,,
20240817-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2024-08-17 14:00:00,2024,Chiba Lotte Marines,Fukuoka SoftBank Hawks,5.0,2.0,Final,みずほPayPay,106,107,0.6435393809355247,0.75,0.55,2.4,0.3,5.35,3.9,2.95,3.6,1.0,1.0,0.19999999999999996,2.1,1.4499999999999997,-0.6499999999999999,0.0,away,7.0
20240817-Hanshin_Tigers-Chunichi_Dragons,2024-08-17 14:00:00,2024,Hanshin Tigers,Chunichi Dragons,5.0,5.0,Final,バンテリンドーム,109,109,0.4140246276968741,0.375,0.6,-0.25,1.2,2.9,4.5,3.15,3.3,1.0,1.0,-0.22499999999999998,-1.45,-1.6,-0.1499999999999999,0.0,draw,10.0
20240817-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2024-08-17 14:00:00,2024,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,0.0,3.0,Final,京セラD大阪,106,106,0.3785124948037247,0.375,0.7,-1.15,1.55,2.6,4.75,3.75,3.2,1.0,1.0,-0.32499999999999996,-2.7,-2.15,0.5499999999999998,0.0,home,3.0
20240817-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2024-08-17 18:00:00,2024,Hiroshima Toyo Carp,Tokyo Yakult Swallows,3.0,6.0,Final,神 宮,105,102,0.37548193441847955,0.5,0.675,-0.9,0.35,3.9,3.55,4.8,3.2,3.0,3.0,-0.17500000000000004,-1.25,0.3500000000000001,1.5999999999999996,0.0,home,9.0
20240817-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2024-08-17 18:00:00,2024,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,11.0,4.0,Final,楽天モバイル,104,105,0.7253646096855204,0.45,0.225,-1.0,-1.95,3.95,2.6,4.95,4.55,2.0,2.0,0.225,0.95,1.35,0.40000000000000036,0.0,away,15.0
20240817-Yomiuri_Giants-Yokohama_DeNA_BayStars,2024-08-17 18:00:00,2024,Yomiuri Giants,Yokohama DeNA BayStars,11.0,1.0,Final,横 浜,106,107,0.40275318991464754,0.275,0.625,-0.5,0.2,3.6,3.45,4.1,3.25,3.0,3.0,-0.35,-0.7,0.1499999999999999,0.8499999999999996,0.0,away,12.0
20240818-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2024-08-18 13:00:00,2024,Chiba Lotte Marines,Fukuoka SoftBank Hawks,1.0,2.0,Final,みずほPayPay,107,108,0.6003720929040982,0.7,0.6,2.2,0.65,5.4,3.85,3.2,3.2,1.0,1.0,0.09999999999999998,1.5500000000000003,1.5500000000000003,0.0,0.0,home,3.0
20240818-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2024-08-18 13:00:00,2024,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,2.0,5.0,Final,京セラD大阪,107,107,0.4210610327000659,0.425,0.65,-0.65,1.2,2.5,4.25,3.15,3.05,1.0,1.0,-0.22500000000000003,-1.85,-1.75,0.10000000000000009,0.0,home,7.0
20240818-Hanshin_Tigers-Chunichi_Dragons,2024-08-18 13:30:00,2024,Hanshin Tigers,Chunichi Dragons,4.0,8.0,Final,バンテリンドーム,110,110,0.4188354674576407,0.4,0.575,-0.1,0.75,3.1,4.15,3.2,3.4,1.0,1.0,-0.17499999999999993,-0.85,-1.0500000000000003,-0.19999999999999973,0.0,home,12.0
20240818-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2024-08-18 17:00:00,2024,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,1.0,6.0,Final,楽天モバイル,105,106,0.670550675329288,0.4,0.225,-1.4,-1.7,4.0,2.9,5.4,4.6,1.0,1.0,0.17500000000000002,0.30000000000000004,1.1,0.8000000000000007,0.0,home,7.0
20240818-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2024-08-18 18:00:00,2024,Hiroshima Toyo Carp,Tokyo Yakult Swallows,8.0,2.0,Final,神 宮,106,103,0.41812939437047814,0.5,0.625,-0.85,0.15,3.9,3.65,4.75,3.5,1.0,1.0,-0.125,-1.0,0.25,1.25,0.0,away,10.0
20240818-Yomiuri_Giants-Yokohama_DeNA_BayStars,2024-08-18 18:00:00,2024,Yomiuri Giants,Yokohama DeNA BayStars,1.0,2.0,Final,横 浜,107,108,0.3676326518487129,0.275,0.625,-0.9,0.65,3.45,3.8,4.35,3.15,1.0,1.0,-0.35,-1.55,-0.34999999999999964,1.1999999999999997,0.0,home,3.0
20240820-Chunichi_Dragons-Yokohama_DeNA_BayStars,2024-08-20 17:45:00,2024,Chunichi Dragons,Yokohama DeNA BayStars,2.0,4.0,Final,横 浜,108,111,0.5559361140909269,0.325,0.45,-0.8,0.3,3.2,3.45,4.0,3.15,2.0,2.0,-0.125,-1.1,-0.25,0.8500000000000001,0.0,home,6.0
20240820-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2024-08-20 18:00:00,2024,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,0.0,3.0,Final,楽天モバイル,106,108,0.3550190866938303,0.4,0.7,-1.5,2.05,3.7,5.25,5.2,3.2,2.0,2.0,-0.29999999999999993,-3.55,-1.5499999999999998,2.0,0.0,home,3.0
20240820-Hiroshima_Toyo_Carp-Yomiuri_Giants,2024-08-20 18:00:00,2024,Hiroshima Toyo Carp,Yomiuri Giants,8.0,3.0,Final,東京ドーム,109,104,0.5330085107473475,0.575,0.675,0.45,0.9,3.65,3.9,3.2,3.0,2.0,2.0,-0.10000000000000009,-0.45,-0.25,0.20000000000000018,0.0,away,11.0
20240820-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2024-08-20 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,5.0,3.0,Final,ZOZOマリン,109,108,0.5200804222456716,0.55,0.625,0.35,1.05,3.6,4.3,3.25,3.25,2.0,2.0,-0.07499999999999996,-0.7000000000000001,-0.6999999999999997,0.0,0.0,away,8.0
20240820-Orix_Buffaloes-Saitama_Seibu_Lions,2024-08-20 18:00:00,2024,Orix Buffaloes,Saitama Seibu Lions,0.0,1.0,Final,前 橋,107,108,0.3375910801686256,0.225,0.475,-1.9,-0.3,2.95,2.7,4.85,3.0,2.0,2.0,-0.24999999999999997,-1.5999999999999999,0.25,1.8499999999999996,0.0,home,1.0
20240820-Tokyo_Yakult_Swallows-Hanshin_Tigers,2024-08-20 18:00:00,2024,Tokyo Yakult Swallows,Hanshin Tigers,3.0,8.0,Final,京セラD大阪,111,107,0.5930369984375733,0.525,0.45,0.35,-1.2,4.1,3.6,3.75,4.8,2.0,2.0,0.07500000000000001,1.5499999999999998,0.49999999999999956,-1.0499999999999998,0.0,home,11.0
20240821-Chunichi_Dragons-Yokohama_DeNA_BayStars,2024-08-21 17:45:00,2024,Chunichi Dragons,Yokohama DeNA BayStars,1.0,7.0,Final,横 浜,109,112,0.5849905378657146,0.375,0.45,-0.55,0.4,3.3,3.4,3.85,3.0,1.0,1.0,-0.07500000000000001,-0.9500000000000001,-0.10000000000000009,0.8500000000000001,0.0,home,8.0
20240821-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2024-08-21 18:00:00,2024,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,1.0,2.0,Final,楽天モバイル,107,109,0.39821842999413487,0.45,0.65,-1.1,1.75,3.8,5.1,4.9,3.35,1.0,1.0,-0.2,-2.85,-1.2999999999999998,1.5500000000000003,0.0,home,3.0
20240821-Hiroshima_Toyo_Carp-Yomiuri_Giants,2024-08-21 18:00:00,2024,Hiroshima Toyo Carp,Yomiuri Giants,1.0,4.0,Final,東京ドーム,110,105,0.4901024718884233,0.525,0.675,0.05,1.0,3.55,3.85,3.5,2.85,1.0,1.0,-0.15000000000000002,-0.95,-0.30000000000000027,0.6499999999999999,0.0,home,5.0
20240821-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2024-08-21 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,7.0,1.0,Final,ZOZOマリン,110,109,0.48536705498696653,0.5,0.675,0.15,1.25,3.5,4.5,3.35,3.25,1.0,1.0,-0.17500000000000004,-1.1,-1.0,0.10000000000000009,0.0,away,8.0
20240821-Orix_Buffaloes-Saitama_Seibu_Lions,2024-08-21 18:00:00,2024,Orix Buffaloes,Saitama Seibu Lions,0.0,1.0,Final,ベルーナドーム,108,109,0.3753528498199303,0.25,0.475,-1.85,-0.2,2.95,2.7,4.8,2.9,1.0,1.0,-0.22499999999999998,-1.6500000000000001,0.25,1.9,0.0,home,1.0
20240821-Tokyo_Yakult_Swallows-Hanshin_Tigers,2024-08-21 18:00:00,2024,Tokyo Yakult Swallows,Hanshin Tigers,4.0,10.0,Final,京セラD大阪,112,108,0.6242727485152366,0.525,0.45,0.4,-1.3,4.15,3.45,3.75,4.75,1.0,1.0,0.07500000000000001,1.7000000000000002,0.7000000000000002,-1.0,0.0,home,14.0
20240822-Chunichi_Dragons-Yokohama_DeNA_BayStars,2024-08-22 17:45:00,2024,Chunichi Dragons,Yokohama DeNA BayStars,9.0,8.0,Final,横 浜,110,113,0.6188623679193578,0.425,0.45,-0.2,0.15,3.6,3.3,3.8,3.15,1.0,1.0,-0.025000000000000022,-0.35,0.30000000000000027,0.6499999999999999,0.0,away,17.0
20240822-Hiroshima_Toyo_Carp-Yomiuri_Giants,2024-08-22 18:00:00,2024,Hiroshima Toyo Carp,Yomiuri Giants,2.0,1.0,Final,東京ドーム,111,106,0.526472956049487,0.525,0.675,0.15,1.0,3.65,3.9,3.5,2.9,1.0,1.0,-0.15000000000000002,-0.85,-0.25,0.6000000000000001,0.0,away,3.0
20240822-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2024-08-22 18:00:00,2024,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,4.0,3.0,Final,ZOZOマリン,111,110,0.44424455420399345,0.5,0.675,-0.1,1.1,3.2,4.4,3.3,3.3,1.0,1.0,-0.17500000000000004,-1.2000000000000002,-1.2000000000000002,0.0,0.0,away,7.0
20240822-Orix_Buffaloes-Saitama_Seibu_Lions,2024-08-22 18:00:00,2024,Orix Buffaloes,Saitama Seibu Lions,1.0,2.0,Final,ベルーナドーム,109,110,0.4124167267545783,0.25,0.475,-1.9,-0.1,2.85,2.65,4.75,2.75,1.0,1.0,-0.22499999999999998,-1.7999999999999998,0.20000000000000018,2.0,0.0,home,3.0
20240822-Tokyo_Yakult_Swallows-Hanshin_Tigers,2024-08-22 18:00:00,2024,Tokyo Yakult Swallows,Hanshin Tigers,5.0,2.0,Final,京セラD大阪,113,109,0.653795550131084,0.525,0.4,0.65,-1.75,4.45,3.5,3.8,5.25,1.0,1.0,0.125,2.4,0.9500000000000002,-1.4500000000000002,0.0,away,7.0
20240823-Chiba_Lotte_Marines-Orix_Buffaloes,2024-08-23 18:00:00,2024,Chiba Lotte Marines,Orix Buffaloes,0.0,1.0,Final,京セラD大阪,111,112,0.4640492375045489,0.45,0.45,-0.15,-0.2,2.55,3.0,2.7,3.2,1.0,1.0,0.0,0.05000000000000002,-0.4500000000000002,-0.5,0.0,home,1.0
20240823-Chunichi_Dragons-Yomiuri_Giants,2024-08-23 18:00:00,2024,Chunichi Dragons,Yomiuri Giants,8.0,2.0,Final,東京ドーム,112,114,0.6680623428827519,0.475,0.45,-0.2,-0.1,3.4,3.45,3.6,3.55,1.0,1.0,0.024999999999999967,-0.1,-0.050000000000000266,0.050000000000000266,0.0,away,10.0
20240823-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2024-08-23 18:00:00,2024,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,6.0,5.0,Final,エスコンＦ,111,110,0.5331829325636752,0.7,0.6,1.15,1.55,4.45,4.95,3.3,3.4,1.0,2.0,0.09999999999999998,-0.40000000000000013,-0.5,-0.10000000000000009,-1.0,away,11.0
20240823-Hanshin_Tigers-Hiroshima_Toyo_Carp,2024-08-23 18:00:00,2024,Hanshin Tigers,Hiroshima Toyo Carp,3.0,1.0,Final,マツダスタジアム,107,114,0.6187159067788475,0.725,0.475,1.1,0.3,3.8,4.3,2.7,4.0,1.0,1.0,0.25,0.8,-0.5,-1.2999999999999998,0.0,away,4.0
20240823-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2024-08-23 18:00:00,2024,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,2.0,1.0,Final,ベルーナドーム,110,108,0.3727514174730549,0.3,0.5,-1.4,-0.95,2.95,3.75,4.35,4.7,1.0,2.0,-0.2,-0.44999999999999996,-0.7999999999999998,-0.35000000000000053,-1.0,away,3.0
20240823-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2024-08-23 18:00:00,2024,Yokohama DeNA BayStars,Tokyo Yakult Swallows,5.0,2.0,Final,神 宮,110,111,0.48022644896073796,0.4,0.425,-1.65,0.05,3.5,4.0,5.15,3.95,1.0,1.0,-0.024999999999999967,-1.7,-0.5,1.2000000000000002,0.0,away,7.0
20240824-Chunichi_Dragons-Yomiuri_Giants,2024-08-24 14:00:00,2024,Chunichi Dragons,Yomiuri Giants,2.0,6.0,Final,東京ドーム,113,115,0.6158026787140302,0.475,0.45,-0.3,0.15,3.45,3.8,3.75,3.65,1.0,1.0,0.024999999999999967,-0.44999999999999996,-0.34999999999999964,0.10000000000000009,0.0,home,8.0
20240824-Chiba_Lotte_Marines-Orix_Buffaloes,2024-08-24 15:00:00,2024,Chiba Lotte Marines,Orix Buffaloes,1.0,0.0,Final,京セラD大阪,112,113,0.4973070679371587,0.5,0.4,0.25,-0.45,2.5,2.7,2.25,3.15,1.0,1.0,0.09999999999999998,0.7,-0.20000000000000018,-0.8999999999999999,0.0,away,1.0
20240824-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2024-08-24 15:00:00,2024,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,1.0,6.0,Final,エスコンＦ,112,111,0.5000839040383419,0.65,0.6,0.75,1.15,4.25,4.75,3.5,3.6,1.0,1.0,0.050000000000000044,-0.3999999999999999,-0.5,-0.10000000000000009,0.0,home,7.0
20240824-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2024-08-24 17:00:00,2024,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,2.0,3.0,Final,ベルーナドーム,111,109,0.3513462880938449,0.3,0.5,-1.4,-0.95,2.7,3.45,4.1,4.4,1.0,1.0,-0.2,-0.44999999999999996,-0.75,-0.3000000000000007,0.0,home,5.0
20240824-Hanshin_Tigers-Hiroshima_Toyo_Carp,2024-08-24 18:00:00,2024,Hanshin Tigers,Hiroshima Toyo Carp,1.0,2.0,Final,マツダスタジアム,108,115,0.5790421406748703,0.675,0.475,0.85,0.25,3.55,4.0,2.7,3.75,1.0,1.0,0.20000000000000007,0.6,-0.4500000000000002,-1.0499999999999998,0.0,home,3.0
20240824-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2024-08-24 18:00:00,2024,Yokohama DeNA BayStars,Tokyo Yakult Swallows,0.0,3.0,Final,神 宮,111,112,0.4461472019419651,0.4,0.475,-1.5,0.35,3.6,4.1,5.1,3.75,1.0,1.0,-0.07499999999999996,-1.85,-0.49999999999999956,1.3499999999999996,0.0,home,3.0
20240825-Chiba_Lotte_Marines-Orix_Buffaloes,2024-08-25 13:00:00,2024,Chiba Lotte Marines,Orix Buffaloes,0.0,2.0,Final,京セラD大阪,113,114,0.4664400954073201,0.5,0.4,0.25,-0.55,2.2,2.55,1.95,3.1,1.0,1.0,0.09999999999999998,0.8,-0.34999999999999964,-1.1500000000000001,0.0,home,2.0
20240825-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2024-08-25 13:00:00,2024,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,3.0,5.0,Final,エスコンＦ,113,112,0.5402848706812847,0.65,0.6,0.95,0.95,4.2,4.7,3.25,3.75,1.0,1.0,0.050000000000000044,0.0,-0.5,-0.5,0.0,home,8.0
20240825-Chunichi_Dragons-Yomiuri_Giants,2024-08-25 14:00:00,2024,Chunichi Dragons,Yomiuri Giants,0.0,2.0,Final,東京ドーム,114,116,0.6430309364836568,0.525,0.4,0.05,-0.1,3.45,3.75,3.4,3.85,1.0,1.0,0.125,0.15000000000000002,-0.2999999999999998,-0.4500000000000002,0.0,home,2.0
20240825-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2024-08-25 17:00:00,2024,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,2.0,0.0,Final,ベルーナドーム,112,110,0.38892812961995854,0.35,0.5,-1.15,-0.55,2.75,3.5,3.9,4.05,1.0,1.0,-0.15000000000000002,-0.5999999999999999,-0.75,-0.1499999999999999,0.0,away,2.0
20240825-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2024-08-25 17:00:00,2024,Yokohama DeNA BayStars,Tokyo Yakult Swallows,10.0,4.0,Final,神 宮,112,113,0.4854756771846202,0.45,0.475,-1.3,0.25,3.75,4.05,5.05,3.8,1.0,1.0,-0.024999999999999967,-1.55,-0.2999999999999998,1.25,0.0,away,14.0
20240825-Hanshin_Tigers-Hiroshima_Toyo_Carp,2024-08-25 18:00:00,2024,Hanshin Tigers,Hiroshima Toyo Carp,7.0,5.0,Final,マツダスタジアム,109,116,0.6043266782880042,0.675,0.425,0.85,-0.15,3.55,3.6,2.7,3.75,1.0,1.0,0.25000000000000006,1.0,-0.050000000000000266,-1.0499999999999998,0.0,away,12.0
20240827-Hanshin_Tigers-Yokohama_DeNA_BayStars,2024-08-27 18:00:00,2024,Hanshin Tigers,Yokohama DeNA BayStars,4.0,10.0,Final,横 浜,114,117,0.48416642050512876,0.525,0.425,0.6,-0.15,4.5,3.75,3.9,3.9,2.0,2.0,0.10000000000000003,0.75,0.75,0.0,0.0,home,14.0
20240827-Hiroshima_Toyo_Carp-Chunichi_Dragons,2024-08-27 18:00:00,2024,Hiroshima Toyo Carp,Chunichi Dragons,1.0,2.0,Final,バンテリンドーム,117,110,0.37978300425283756,0.4,0.625,-0.15,0.7,3.75,3.7,3.9,3.0,2.0,2.0,-0.22499999999999998,-0.85,0.04999999999999982,0.8999999999999999,0.0,home,3.0
20240827-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2024-08-27 18:00:00,2024,Orix Buffaloes,Fukuoka SoftBank Hawks,1.0,3.0,Final,みずほPayPay,113,114,0.6579857998401736,0.55,0.55,0.5,0.4,4.5,2.2,4.0,1.8,2.0,2.0,0.0,0.09999999999999998,2.3,2.2,0.0,home,4.0
20240827-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2024-08-27 18:00:00,2024,Saitama Seibu Lions,Chiba Lotte Marines,0.0,2.0,Final,ZOZOマリン,115,113,0.6544996167048878,0.35,0.35,-0.7,-1.1,2.4,2.7,3.1,3.8,2.0,2.0,0.0,0.40000000000000013,-0.30000000000000027,-0.6999999999999997,0.0,home,2.0
20240827-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2024-08-27 18:00:00,2024,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,3.0,3.0,Final,エスコンＦ,114,111,0.6386108848221052,0.7,0.5,1.15,-0.5,4.25,3.45,3.1,3.95,2.0,2.0,0.19999999999999996,1.65,0.7999999999999998,-0.8500000000000001,0.0,draw,6.0
20240827-Yomiuri_Giants-Tokyo_Yakult_Swallows,2024-08-27 18:00:00,2024,Yomiuri Giants,Tokyo Yakult Swallows,5.0,2.0,Final,神 宮,113,115,0.3746818150411539,0.45,0.575,-1.55,0.5,3.85,3.45,5.4,2.95,2.0,2.0,-0.12499999999999994,-2.05,0.3999999999999999,2.45,0.0,away,7.0
20240828-Hanshin_Tigers-Yokohama_DeNA_BayStars,2024-08-28 18:00:00,2024,Hanshin Tigers,Yokohama DeNA BayStars,2.0,3.0,Final,横 浜,115,118,0.5280783292900486,0.575,0.425,1.0,-0.15,4.9,3.75,3.9,3.9,1.0,1.0,0.14999999999999997,1.15,1.1500000000000004,0.0,0.0,home,5.0
20240828-Hiroshima_Toyo_Carp-Chunichi_Dragons,2024-08-28 18:00:00,2024,Hiroshima Toyo Carp,Chunichi Dragons,2.0,1.0,Final,バンテリンドーム,118,111,0.4167244992373367,0.45,0.575,0.05,0.6,3.8,3.7,3.75,3.1,1.0,1.0,-0.12499999999999994,-0.5499999999999999,0.09999999999999964,0.6499999999999999,0.0,away,3.0
