game_id,game_date,season,away,home,away_score,home_score,status,stadium,source
20220604-Tohoku_Rakuten_Golden_Eagles-Yokohama_DeNA_BayStars,2022-06-04 14:00:00,2022,Tohoku Rakuten Golden Eagles,Yokohama DeNA BayStars,1.0,6.0,Final,横 浜,https://npb.jp/games/2022/schedule_06_detail.html
20220604-Chiba_Lotte_Marines-Yomiuri_Giants,2022-06-04 18:00:00,2022,Chiba Lotte Marines,Yomiuri Giants,1.0,2.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220605-Saitama_Seibu_Lions-Tokyo_Yakult_Swallows,2022-06-05 13:00:00,2022,Saitama Seibu Lions,Tokyo Yakult Swallows,3.0,5.0,Final,神 宮,https://npb.jp/games/2022/schedule_06_detail.html
20220605-Orix_Buffaloes-Hiroshima_Toyo_Carp,2022-06-05 13:30:00,2022,Orix Buffaloes,Hiroshima Toyo Carp,5.0,2.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_06_detail.html
20220605-Chiba_Lotte_Marines-Yomiuri_Giants,2022-06-05 14:00:00,2022,Chiba Lotte Marines,Yomiuri Giants,10.0,4.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220605-Fukuoka_SoftBank_Hawks-Chunichi_Dragons,2022-06-05 14:00:00,2022,Fukuoka SoftBank Hawks,Chunichi Dragons,3.0,7.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220605-Hokkaido_Nippon-Ham_Fighters-Hanshin_Tigers,2022-06-05 14:00:00,2022,Hokkaido Nippon-Ham Fighters,Hanshin Tigers,3.0,8.0,Final,甲子園,https://npb.jp/games/2022/schedule_06_detail.html
20220605-Tohoku_Rakuten_Golden_Eagles-Yokohama_DeNA_BayStars,2022-06-05 14:00:00,2022,Tohoku Rakuten Golden Eagles,Yokohama DeNA BayStars,6.0,5.0,Final,横 浜,https://npb.jp/games/2022/schedule_06_detail.html
20220607-Chunichi_Dragons-Chiba_Lotte_Marines,2022-06-07 18:00:00,2022,Chunichi Dragons,Chiba Lotte Marines,2.0,6.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_06_detail.html
20220607-Hanshin_Tigers-Fukuoka_SoftBank_Hawks,2022-06-07 18:00:00,2022,Hanshin Tigers,Fukuoka SoftBank Hawks,2.0,0.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220607-Hiroshima_Toyo_Carp-Tohoku_Rakuten_Golden_Eagles,2022-06-07 18:00:00,2022,Hiroshima Toyo Carp,Tohoku Rakuten Golden Eagles,3.0,1.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_06_detail.html
20220607-Tokyo_Yakult_Swallows-Orix_Buffaloes,2022-06-07 18:00:00,2022,Tokyo Yakult Swallows,Orix Buffaloes,1.0,6.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_06_detail.html
20220607-Yokohama_DeNA_BayStars-Hokkaido_Nippon-Ham_Fighters,2022-06-07 18:00:00,2022,Yokohama DeNA BayStars,Hokkaido Nippon-Ham Fighters,2.0,0.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220607-Yomiuri_Giants-Saitama_Seibu_Lions,2022-06-07 18:00:00,2022,Yomiuri Giants,Saitama Seibu Lions,4.0,9.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220608-Chunichi_Dragons-Chiba_Lotte_Marines,2022-06-08 18:00:00,2022,Chunichi Dragons,Chiba Lotte Marines,6.0,9.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_06_detail.html
20220608-Hanshin_Tigers-Fukuoka_SoftBank_Hawks,2022-06-08 18:00:00,2022,Hanshin Tigers,Fukuoka SoftBank Hawks,0.0,1.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220608-Hiroshima_Toyo_Carp-Tohoku_Rakuten_Golden_Eagles,2022-06-08 18:00:00,2022,Hiroshima Toyo Carp,Tohoku Rakuten Golden Eagles,0.0,1.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_06_detail.html
20220608-Tokyo_Yakult_Swallows-Orix_Buffaloes,2022-06-08 18:00:00,2022,Tokyo Yakult Swallows,Orix Buffaloes,6.0,3.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_06_detail.html
20220608-Yokohama_DeNA_BayStars-Hokkaido_Nippon-Ham_Fighters,2022-06-08 18:00:00,2022,Yokohama DeNA BayStars,Hokkaido Nippon-Ham Fighters,3.0,5.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220608-Yomiuri_Giants-Saitama_Seibu_Lions,2022-06-08 18:00:00,2022,Yomiuri Giants,Saitama Seibu Lions,0.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220609-Chunichi_Dragons-Chiba_Lotte_Marines,2022-06-09 18:00:00,2022,Chunichi Dragons,Chiba Lotte Marines,0.0,2.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_06_detail.html
20220609-Hanshin_Tigers-Fukuoka_SoftBank_Hawks,2022-06-09 18:00:00,2022,Hanshin Tigers,Fukuoka SoftBank Hawks,0.0,4.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220609-Hiroshima_Toyo_Carp-Tohoku_Rakuten_Golden_Eagles,2022-06-09 18:00:00,2022,Hiroshima Toyo Carp,Tohoku Rakuten Golden Eagles,1.0,4.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_06_detail.html
20220609-Tokyo_Yakult_Swallows-Orix_Buffaloes,2022-06-09 18:00:00,2022,Tokyo Yakult Swallows,Orix Buffaloes,2.0,1.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_06_detail.html
20220609-Yokohama_DeNA_BayStars-Hokkaido_Nippon-Ham_Fighters,2022-06-09 18:00:00,2022,Yokohama DeNA BayStars,Hokkaido Nippon-Ham Fighters,4.0,2.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220609-Yomiuri_Giants-Saitama_Seibu_Lions,2022-06-09 18:00:00,2022,Yomiuri Giants,Saitama Seibu Lions,4.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220610-Chunichi_Dragons-Hokkaido_Nippon-Ham_Fighters,2022-06-10 18:00:00,2022,Chunichi Dragons,Hokkaido Nippon-Ham Fighters,1.0,2.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220610-Hanshin_Tigers-Orix_Buffaloes,2022-06-10 18:00:00,2022,Hanshin Tigers,Orix Buffaloes,6.0,1.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_06_detail.html
20220610-Hiroshima_Toyo_Carp-Saitama_Seibu_Lions,2022-06-10 18:00:00,2022,Hiroshima Toyo Carp,Saitama Seibu Lions,6.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220610-Tokyo_Yakult_Swallows-Fukuoka_SoftBank_Hawks,2022-06-10 18:00:00,2022,Tokyo Yakult Swallows,Fukuoka SoftBank Hawks,3.0,1.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220610-Yokohama_DeNA_BayStars-Chiba_Lotte_Marines,2022-06-10 18:00:00,2022,Yokohama DeNA BayStars,Chiba Lotte Marines,1.0,2.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_06_detail.html
20220610-Yomiuri_Giants-Tohoku_Rakuten_Golden_Eagles,2022-06-10 18:00:00,2022,Yomiuri Giants,Tohoku Rakuten Golden Eagles,4.0,1.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_06_detail.html
20220611-Chunichi_Dragons-Hokkaido_Nippon-Ham_Fighters,2022-06-11 14:00:00,2022,Chunichi Dragons,Hokkaido Nippon-Ham Fighters,0.0,10.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220611-Hiroshima_Toyo_Carp-Saitama_Seibu_Lions,2022-06-11 14:00:00,2022,Hiroshima Toyo Carp,Saitama Seibu Lions,1.0,2.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220611-Tokyo_Yakult_Swallows-Fukuoka_SoftBank_Hawks,2022-06-11 14:00:00,2022,Tokyo Yakult Swallows,Fukuoka SoftBank Hawks,7.0,4.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220611-Yokohama_DeNA_BayStars-Chiba_Lotte_Marines,2022-06-11 14:00:00,2022,Yokohama DeNA BayStars,Chiba Lotte Marines,2.0,1.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_06_detail.html
20220611-Yomiuri_Giants-Tohoku_Rakuten_Golden_Eagles,2022-06-11 14:00:00,2022,Yomiuri Giants,Tohoku Rakuten Golden Eagles,1.0,8.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_06_detail.html
20220611-Hanshin_Tigers-Orix_Buffaloes,2022-06-11 18:00:00,2022,Hanshin Tigers,Orix Buffaloes,3.0,2.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_06_detail.html
20220612-Hiroshima_Toyo_Carp-Saitama_Seibu_Lions,2022-06-12 13:00:00,2022,Hiroshima Toyo Carp,Saitama Seibu Lions,0.0,11.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220612-Tokyo_Yakult_Swallows-Fukuoka_SoftBank_Hawks,2022-06-12 13:00:00,2022,Tokyo Yakult Swallows,Fukuoka SoftBank Hawks,3.0,0.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220612-Yomiuri_Giants-Tohoku_Rakuten_Golden_Eagles,2022-06-12 13:00:00,2022,Yomiuri Giants,Tohoku Rakuten Golden Eagles,2.0,9.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_06_detail.html
20220612-Chunichi_Dragons-Hokkaido_Nippon-Ham_Fighters,2022-06-12 14:00:00,2022,Chunichi Dragons,Hokkaido Nippon-Ham Fighters,0.0,2.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220612-Hanshin_Tigers-Orix_Buffaloes,2022-06-12 14:00:00,2022,Hanshin Tigers,Orix Buffaloes,9.0,1.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_06_detail.html
20220612-Yokohama_DeNA_BayStars-Chiba_Lotte_Marines,2022-06-12 14:00:00,2022,Yokohama DeNA BayStars,Chiba Lotte Marines,4.0,5.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_06_detail.html
20220617-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2022-06-17 18:00:00,2022,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,7.0,4.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220617-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2022-06-17 18:00:00,2022,Hiroshima Toyo Carp,Tokyo Yakult Swallows,2.0,7.0,Final,神 宮,https://npb.jp/games/2022/schedule_06_detail.html
20220617-Orix_Buffaloes-Saitama_Seibu_Lions,2022-06-17 18:00:00,2022,Orix Buffaloes,Saitama Seibu Lions,2.0,4.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220617-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2022-06-17 18:00:00,2022,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,4.0,9.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220617-Yokohama_DeNA_BayStars-Hanshin_Tigers,2022-06-17 18:00:00,2022,Yokohama DeNA BayStars,Hanshin Tigers,5.0,7.0,Final,甲子園,https://npb.jp/games/2022/schedule_06_detail.html
20220617-Yomiuri_Giants-Chunichi_Dragons,2022-06-17 18:00:00,2022,Yomiuri Giants,Chunichi Dragons,0.0,2.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220618-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2022-06-18 14:00:00,2022,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,3.0,1.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220618-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2022-06-18 14:00:00,2022,Hiroshima Toyo Carp,Tokyo Yakult Swallows,6.0,10.0,Final,神 宮,https://npb.jp/games/2022/schedule_06_detail.html
20220618-Orix_Buffaloes-Saitama_Seibu_Lions,2022-06-18 14:00:00,2022,Orix Buffaloes,Saitama Seibu Lions,2.0,0.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220618-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2022-06-18 14:00:00,2022,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,1.0,3.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220618-Yokohama_DeNA_BayStars-Hanshin_Tigers,2022-06-18 14:00:00,2022,Yokohama DeNA BayStars,Hanshin Tigers,1.0,4.0,Final,甲子園,https://npb.jp/games/2022/schedule_06_detail.html
20220618-Yomiuri_Giants-Chunichi_Dragons,2022-06-18 14:00:00,2022,Yomiuri Giants,Chunichi Dragons,3.0,4.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220619-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2022-06-19 13:00:00,2022,Hiroshima Toyo Carp,Tokyo Yakult Swallows,3.0,8.0,Final,神 宮,https://npb.jp/games/2022/schedule_06_detail.html
20220619-Orix_Buffaloes-Saitama_Seibu_Lions,2022-06-19 13:00:00,2022,Orix Buffaloes,Saitama Seibu Lions,2.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220619-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2022-06-19 13:00:00,2022,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,1.0,4.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220619-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2022-06-19 14:00:00,2022,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,4.0,2.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220619-Yokohama_DeNA_BayStars-Hanshin_Tigers,2022-06-19 14:00:00,2022,Yokohama DeNA BayStars,Hanshin Tigers,7.0,4.0,Final,甲子園,https://npb.jp/games/2022/schedule_06_detail.html
20220619-Yomiuri_Giants-Chunichi_Dragons,2022-06-19 14:00:00,2022,Yomiuri Giants,Chunichi Dragons,5.0,3.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220621-Fukuoka_SoftBank_Hawks-Orix_Buffaloes,2022-06-21 18:00:00,2022,Fukuoka SoftBank Hawks,Orix Buffaloes,3.0,4.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_06_detail.html
20220621-Hanshin_Tigers-Hiroshima_Toyo_Carp,2022-06-21 18:00:00,2022,Hanshin Tigers,Hiroshima Toyo Carp,3.0,5.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_06_detail.html
20220621-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2022-06-21 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,0.0,3.0,Final,秋 田,https://npb.jp/games/2022/schedule_06_detail.html
20220621-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2022-06-21 18:00:00,2022,Saitama Seibu Lions,Chiba Lotte Marines,3.0,0.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_06_detail.html
20220621-Tokyo_Yakult_Swallows-Chunichi_Dragons,2022-06-21 18:00:00,2022,Tokyo Yakult Swallows,Chunichi Dragons,1.0,2.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220621-Yokohama_DeNA_BayStars-Yomiuri_Giants,2022-06-21 18:00:00,2022,Yokohama DeNA BayStars,Yomiuri Giants,3.0,1.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220622-Fukuoka_SoftBank_Hawks-Orix_Buffaloes,2022-06-22 18:00:00,2022,Fukuoka SoftBank Hawks,Orix Buffaloes,0.0,5.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_06_detail.html
20220622-Hanshin_Tigers-Hiroshima_Toyo_Carp,2022-06-22 18:00:00,2022,Hanshin Tigers,Hiroshima Toyo Carp,4.0,5.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_06_detail.html
20220622-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2022-06-22 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,3.0,6.0,Final,盛 岡,https://npb.jp/games/2022/schedule_06_detail.html
20220622-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2022-06-22 18:00:00,2022,Saitama Seibu Lions,Chiba Lotte Marines,1.0,2.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_06_detail.html
20220622-Tokyo_Yakult_Swallows-Chunichi_Dragons,2022-06-22 18:00:00,2022,Tokyo Yakult Swallows,Chunichi Dragons,7.0,3.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220622-Yokohama_DeNA_BayStars-Yomiuri_Giants,2022-06-22 18:00:00,2022,Yokohama DeNA BayStars,Yomiuri Giants,4.0,5.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220623-Hanshin_Tigers-Hiroshima_Toyo_Carp,2022-06-23 18:00:00,2022,Hanshin Tigers,Hiroshima Toyo Carp,3.0,3.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_06_detail.html
20220623-Tokyo_Yakult_Swallows-Chunichi_Dragons,2022-06-23 18:00:00,2022,Tokyo Yakult Swallows,Chunichi Dragons,10.0,0.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220623-Yokohama_DeNA_BayStars-Yomiuri_Giants,2022-06-23 18:00:00,2022,Yokohama DeNA BayStars,Yomiuri Giants,7.0,5.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220624-Chunichi_Dragons-Hanshin_Tigers,2022-06-24 18:00:00,2022,Chunichi Dragons,Hanshin Tigers,4.0,6.0,Final,甲子園,https://npb.jp/games/2022/schedule_06_detail.html
20220624-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2022-06-24 18:00:00,2022,Hiroshima Toyo Carp,Yokohama DeNA BayStars,7.0,0.0,Final,横 浜,https://npb.jp/games/2022/schedule_06_detail.html
20220624-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2022-06-24 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,1.0,5.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220624-Orix_Buffaloes-Chiba_Lotte_Marines,2022-06-24 18:00:00,2022,Orix Buffaloes,Chiba Lotte Marines,5.0,0.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_06_detail.html
20220624-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2022-06-24 18:00:00,2022,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,4.0,3.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_06_detail.html
20220624-Yomiuri_Giants-Tokyo_Yakult_Swallows,2022-06-24 18:00:00,2022,Yomiuri Giants,Tokyo Yakult Swallows,6.0,16.0,Final,神 宮,https://npb.jp/games/2022/schedule_06_detail.html
20220625-Chunichi_Dragons-Hanshin_Tigers,2022-06-25 14:00:00,2022,Chunichi Dragons,Hanshin Tigers,0.0,10.0,Final,甲子園,https://npb.jp/games/2022/schedule_06_detail.html
20220625-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2022-06-25 14:00:00,2022,Hiroshima Toyo Carp,Yokohama DeNA BayStars,5.0,4.0,Final,横 浜,https://npb.jp/games/2022/schedule_06_detail.html
20220625-Orix_Buffaloes-Chiba_Lotte_Marines,2022-06-25 14:00:00,2022,Orix Buffaloes,Chiba Lotte Marines,4.0,0.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_06_detail.html
20220625-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2022-06-25 14:00:00,2022,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,2.0,0.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_06_detail.html
20220625-Yomiuri_Giants-Tokyo_Yakult_Swallows,2022-06-25 14:00:00,2022,Yomiuri Giants,Tokyo Yakult Swallows,19.0,5.0,Final,神 宮,https://npb.jp/games/2022/schedule_06_detail.html
20220625-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2022-06-25 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,0.0,3.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220626-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2022-06-26 13:00:00,2022,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,2.0,0.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_06_detail.html
20220626-Yomiuri_Giants-Tokyo_Yakult_Swallows,2022-06-26 13:00:00,2022,Yomiuri Giants,Tokyo Yakult Swallows,10.0,11.0,Final,神 宮,https://npb.jp/games/2022/schedule_06_detail.html
20220626-Chunichi_Dragons-Hanshin_Tigers,2022-06-26 14:00:00,2022,Chunichi Dragons,Hanshin Tigers,5.0,6.0,Final,甲子園,https://npb.jp/games/2022/schedule_06_detail.html
20220626-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2022-06-26 14:00:00,2022,Hiroshima Toyo Carp,Yokohama DeNA BayStars,4.0,3.0,Final,横 浜,https://npb.jp/games/2022/schedule_06_detail.html
20220626-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2022-06-26 14:00:00,2022,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,3.0,2.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220626-Orix_Buffaloes-Chiba_Lotte_Marines,2022-06-26 14:00:00,2022,Orix Buffaloes,Chiba Lotte Marines,2.0,3.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_06_detail.html
20220627-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2022-06-27 18:00:00,2022,Chiba Lotte Marines,Fukuoka SoftBank Hawks,8.0,1.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220628-Chunichi_Dragons-Yomiuri_Giants,2022-06-28 18:00:00,2022,Chunichi Dragons,Yomiuri Giants,2.0,6.0,Final,山 形,https://npb.jp/games/2022/schedule_06_detail.html
20220628-Hanshin_Tigers-Yokohama_DeNA_BayStars,2022-06-28 18:00:00,2022,Hanshin Tigers,Yokohama DeNA BayStars,2.0,6.0,Final,横 浜,https://npb.jp/games/2022/schedule_06_detail.html
20220628-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2022-06-28 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,2.0,5.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220628-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2022-06-28 18:00:00,2022,Tohoku Rakuten Golden Eagles,Orix Buffaloes,4.0,2.0,Final,ほっと神戸,https://npb.jp/games/2022/schedule_06_detail.html
20220628-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2022-06-28 18:00:00,2022,Tokyo Yakult Swallows,Hiroshima Toyo Carp,6.0,3.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_06_detail.html
20220629-Chunichi_Dragons-Yomiuri_Giants,2022-06-29 18:00:00,2022,Chunichi Dragons,Yomiuri Giants,3.0,2.0,Final,郡 山,https://npb.jp/games/2022/schedule_06_detail.html
20220629-Hanshin_Tigers-Yokohama_DeNA_BayStars,2022-06-29 18:00:00,2022,Hanshin Tigers,Yokohama DeNA BayStars,2.0,4.0,Final,横 浜,https://npb.jp/games/2022/schedule_06_detail.html
20220629-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2022-06-29 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,2.0,6.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_06_detail.html
20220629-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2022-06-29 18:00:00,2022,Tohoku Rakuten Golden Eagles,Orix Buffaloes,1.0,6.0,Final,ほっと神戸,https://npb.jp/games/2022/schedule_06_detail.html
20220629-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2022-06-29 18:00:00,2022,Tokyo Yakult Swallows,Hiroshima Toyo Carp,9.0,2.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_06_detail.html
20220630-Hanshin_Tigers-Yokohama_DeNA_BayStars,2022-06-30 18:00:00,2022,Hanshin Tigers,Yokohama DeNA BayStars,5.0,6.0,Final,横 浜,https://npb.jp/games/2022/schedule_06_detail.html
20220630-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2022-06-30 18:00:00,2022,Tokyo Yakult Swallows,Hiroshima Toyo Carp,4.0,2.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_06_detail.html
20220701-Hanshin_Tigers-Chunichi_Dragons,2022-07-01 18:00:00,2022,Hanshin Tigers,Chunichi Dragons,1.0,3.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220701-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2022-07-01 18:00:00,2022,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,1.0,2.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220701-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2022-07-01 18:00:00,2022,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,4.0,6.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220701-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2022-07-01 18:00:00,2022,Yokohama DeNA BayStars,Tokyo Yakult Swallows,6.0,4.0,Final,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220701-Yomiuri_Giants-Hiroshima_Toyo_Carp,2022-07-01 18:00:00,2022,Yomiuri Giants,Hiroshima Toyo Carp,3.0,5.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_07_detail.html
20220702-Hanshin_Tigers-Chunichi_Dragons,2022-07-02 14:00:00,2022,Hanshin Tigers,Chunichi Dragons,5.0,2.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220702-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2022-07-02 14:00:00,2022,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,0.0,5.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220702-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2022-07-02 14:00:00,2022,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,1.0,3.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220702-Yomiuri_Giants-Hiroshima_Toyo_Carp,2022-07-02 14:00:00,2022,Yomiuri Giants,Hiroshima Toyo Carp,0.0,2.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_07_detail.html
